Name,Latitude,Longitude,Classification
Hemingways,53.32917909823097,-6.231068736716808,Restaurant
Girl and the Goose Restaurant,53.32875420198304,-6.230765146815747,Restaurant
Al Boschetto,53.3291512622891,-6.231104535094364,Restaurant
The Reading Room,53.32700637970362,-6.226402519227056,Restaurant
Roma Takeaway,53.33088579738747,-6.296238899230957,Restaurant
Emerald House,53.331295855208424,-6.2949299812316895,Restaurant
Great Wall House,53.32982965667252,-6.2905070913635175,Restaurant
Konkan Indian Restaurant,53.33080982449845,-6.275228432217097,Restaurant
Jolin's Vietnamese Coffee House,53.33056,-6.275213,Restaurant
Arthurs Restaurant,53.330633271334406,-6.278183465118043,Restaurant
Locks 1 Windsor Terrace,53.32987175888706,-6.2720545846718485,Restaurant
I Monelli,53.32988733435199,-6.268703500017617,Restaurant
grubhub,53.32939754425042,-6.2731260626178535,Restaurant
Viva,53.330817922314345,-6.2644362458308125,Restaurant
Rotana Café,53.330376,-6.2642016,Restaurant
The Greenery on Lennox,53.3312599595312,-6.266833062586881,Restaurant
El Toro Bravo,53.33084492955585,-6.26441209277021,Restaurant
Richmond,53.331083879601096,-6.2645405952477855,Restaurant
Asahi,53.330934,-6.260997,Restaurant
The Bretzel Bakery,53.33130410829873,-6.264942895979973,Restaurant
Aprile,53.33124380265325,-6.264555393157492,Restaurant
City Canal Cruises,53.3307301755709,-6.258652,Restaurant
Gaudens Restaurant,53.330491,-6.2618839999999985,Restaurant
Pak Chak Banana Ball,53.329678,-6.253076,Restaurant
The Little Kitchen,53.3305896915001,-6.251368295011614,Restaurant
The Sussex,53.33133191458508,-6.251560762172171,Restaurant
Forest & Marcy,53.330245,-6.251474,Restaurant
The Sussex Breakfast Room,53.330992,-6.24856,Restaurant
The Little Kitchen Restaurant,53.32848816158797,-6.251853704452515,Restaurant
Le Perroquet,53.330487,-6.251717,Restaurant
65 Waterloo Road,53.330239,-6.242614,Restaurant
Rogue Pizza,53.331238,-6.237623,Restaurant
The Lobster Pot,53.32930500000001,-6.23203102,Restaurant
Sanuk Thai,53.329854804954024,-6.232338529621999,Restaurant
Ravi's,53.32981269693705,-6.2324250790551226,Restaurant
Roly's Bistro,53.32973219380259,-6.232214125560664,Restaurant
Four Star Pizza,53.33032562860359,-6.231843492179197,Restaurant
Jewel in the Crown,53.33057462173712,-6.231898417159928,Restaurant
Embassy Grill,53.32986622922,-6.2325551236838335,Restaurant
Sprout,53.329401,-6.232222,Restaurant
Subway,53.33014909870587,-6.232077807189058,Restaurant
Chopped,53.331442968321255,-6.231227143808884,Restaurant
Tennesse Fried CHICKEN,53.33206,-6.295164,Restaurant
Red Aerow Chinees,53.33209100000001,-6.295089,Restaurant
Roma,53.33185400000001,-6.29441499710083,Restaurant
Camile Thai,53.33330673233266,-6.291494426112887,Restaurant
Namaste India,53.33336800000001,-6.291668,Restaurant
Arthur’s Café,53.331079,-6.278537,Restaurant
Ashby Treats,53.33367923825241,-6.281840801239014,Restaurant
Feta & Fajitas,53.33203613342163,-6.277646794769423,Restaurant
Gaillot Et Gray,53.332555000000006,-6.275421,Restaurant
Bastible,53.33218764851951,-6.274904612573388,Restaurant
Café Délicé,53.33236899999999,-6.275117,Restaurant
Full House Oriental Take Away,53.33255589008331,-6.275355219841003,Restaurant
Favourite Fried Chicken,53.332083318594464,-6.275186939981544,Restaurant
Clanbrassil House,53.331709,-6.275464,Restaurant
Chop Chop,53.33263,-6.2751980000000005,Restaurant
Pinheads Pizza,53.33243183671709,-6.274625201676352,Restaurant
Kebabish,53.333628,-6.274993,Restaurant
The Big Blue Bus,53.33168913834098,-6.2641852999183465,Restaurant
Eat Yard,53.331866516266686,-6.2643521215113225,Restaurant
Aoki,53.33218643734303,-6.2646521801585875,Restaurant
O'falafel,53.33232639123022,-6.264741736064588,Restaurant
Damascus Gate,53.33290744900845,-6.264928502105469,Restaurant
Ray's Pizza,53.33267767820053,-6.263729566445218,Restaurant
Ambala,53.33283772888008,-6.264927153122437,Restaurant
The Bakehouse,53.332721556627284,-6.264798167249384,Restaurant
Krüst HQ,53.332743840353324,-6.265361309051514,Restaurant
Portobello Pizza,53.331973,-6.264223,Restaurant
Pizza Corner,53.33194910063789,-6.264536774018822,Restaurant
Mars,53.332205656923705,-6.264610290527344,Restaurant
Box Burger,53.331726,-6.264506,Restaurant
Doolally,53.33160600000001,-6.2647080000000015,Restaurant
The Iveagh Restaurant,53.33313394529114,-6.2643444468448575,Restaurant
Abrakebabra,53.33267008708293,-6.26391355788313,Restaurant
The Birdcage Cafe & Bakery,53.33375611935923,-6.263837814331055,Restaurant
Bistrot 67,53.331485126080274,-6.261593394788383,Restaurant
Morton's,53.3334479829295,-6.262651353167469,Restaurant
Harcourt Diner,53.33261207865586,-6.263185154861321,Restaurant
The Stone Leaf,53.3331,-6.2536244000000005,Restaurant
Forest Avenue,53.3315524981272,-6.2514284585910245,Restaurant
Suesey Street,53.33273148349633,-6.25246199337057,Restaurant
Subway,53.33240555449325,-6.245567954932271,Restaurant
La Peniche,53.33336351840203,-6.248633400215986,Restaurant
Borlottie,53.333290407853326,-6.243741546523204,Restaurant
Saba,53.333481567747704,-6.243921730883121,Restaurant
Boojum,53.33368853923807,-6.246232018744737,Restaurant
Millers Pizza Kitchens,53.33303497431245,-6.243048057777423,Restaurant
Tolteca,53.33315483482381,-6.2433536575045885,Restaurant
Swedish Food Company,53.33344200000001,-6.24391,Restaurant
Bloom Brasserie,53.33374357549518,-6.244836410330085,Restaurant
O'Briens Sandwich Cafe,53.33244317209152,-6.2454849632804965,Restaurant
Sprout,53.33317,-6.243697,Restaurant
Eddie Rocket's,53.33309373305127,-6.243575528133987,Restaurant
Lock Four,53.333581,-6.246775,Restaurant
Langkawi,53.333102687651646,-6.243013247592974,Restaurant
Orchid Szechuan Restaurant,53.33246293496804,-6.236250720015116,Restaurant
Saba To Go,53.33239955702134,-6.238111423724178,Restaurant
Fxbuckley,53.332202,-6.236296,Restaurant
Shelbourne Social,53.331769979650275,-6.232327222824098,Restaurant
Tram Chowder,53.3312975178805,-6.227333302996862,Restaurant
Gino's,53.33429991330022,-6.292557481869153,Restaurant
Pen Tower Takeaway,53.33423000000001,-6.292174,Restaurant
Shang Hai Chinese Takeaway,53.33420386,-6.29215196,Restaurant
Tandoori Masala,53.33395896954936,-6.292034145321133,Restaurant
Bombay Spice,53.333948,-6.291907,Restaurant
Subway,53.3343283176249,-6.29084904987599,Restaurant
Passion 4 Food,53.334445450162974,-6.2744469801223435,Restaurant
B.B.Q Tonight,53.333922,-6.274828,Restaurant
Osvaldo's Bistro Take Away,53.33427138012062,-6.274633588829747,Restaurant
Bu-Ali,53.33438336211852,-6.2744572491659065,Restaurant
Hang Dai Chinese,53.33521738452204,-6.265130536287104,Restaurant
Sova Food Vegan Butcher,53.33537470276549,-6.266215765811612,Restaurant
Delahunt,53.33426795603084,-6.265209288627328,Restaurant
Green 19,53.33525263997968,-6.265211531755158,Restaurant
Zaytoon,53.33387846050893,-6.264951084992322,Restaurant
Mad Egg,53.33366817394043,-6.264567849170136,Restaurant
Pickle,53.333964970781935,-6.2651288667132485,Restaurant
Meet Me In The Morning,53.33542715256575,-6.266161010916347,Restaurant
Neon,53.335410738191186,-6.2652175059418305,Restaurant
Cracked Nut,53.33504308832883,-6.265267827902562,Restaurant
HappyFood,53.334946,-6.264328,Restaurant
Dall Italia pasta bar,53.33413199100618,-6.265661278047763,Restaurant
Camden Kitchen,53.33413307567554,-6.26587277661734,Restaurant
The Pig & Heifer,53.33371077538249,-6.26463623296146,Restaurant
McGuinness Traditional Take Away,53.33582,-6.2655205999999986,Restaurant
Camden Rotisserie,53.334349382894146,-6.26523898289854,Restaurant
Jerusalem,53.335446206140034,-6.26533395771762,Restaurant
Tolteca,53.33426910510322,-6.265110558147097,Restaurant
Toni's Diner,53.33367391333524,-6.2649052615589484,Restaurant
Babylon,53.33580855901172,-6.265299229824213,Restaurant
Sophie's,53.33515227944346,-6.263496737980755,Restaurant
Zambrero,53.33378710542946,-6.261518329237043,Restaurant
The Terrace Cafe,53.334645,-6.258157,Restaurant
O'Briens Sandwich Cafe,53.33366044232599,-6.261492356216638,Restaurant
The Coburg Brasserie,53.334901246561316,-6.257261282618918,Restaurant
1900,53.33427872867046,-6.262778922587067,Restaurant
Chapter & Verse,53.3349345990509,-6.2566365328590905,Restaurant
Dax Restaurant,53.33475878087824,-6.254391740424127,Restaurant
Bagel Factory,53.33433451969433,-6.25570631998367,Restaurant
Gerards Cafe & Deli,53.335725,-6.25661,Restaurant
Emer's Kitchen,53.335827,-6.256428,Restaurant
Keshk,53.33383721273779,-6.245942048862175,Restaurant
Kanum Thai,53.33393953515215,-6.24565717120064,Restaurant
Beshoff Bros,53.333914404378774,-6.245697976263082,Restaurant
Aladdin's Café,53.33381983042453,-6.2459121221713705,Restaurant
Chai Yo,53.33580011584014,-6.24761904131799,Restaurant
Thunders Bakery,53.33371370002006,-6.246410468949133,Restaurant
Zakura Noodle & Sushi,53.33382739335188,-6.244926075095207,Restaurant
Kerala Kitchen,53.33385499886855,-6.244952209992049,Restaurant
Asador,53.334621,-6.243826,Restaurant
Bondiola,53.33484944718359,-6.242452279987731,Restaurant
Angelina's Deli,53.334459,-6.244097,Restaurant
Angelina's,53.334645414807795,-6.244350540548963,Restaurant
Milano,53.33423623774585,-6.245112550125214,Restaurant
Burger King,53.33393972528679,-6.244703127548455,Restaurant
Subway,53.33390731341508,-6.244582759636501,Restaurant
Bagel Factory,53.333854,-6.24469,Restaurant
Bunsen,53.33358000000001,-6.243789,Restaurant
Druid's Restaurant,53.33333962418752,-6.240459108333515,Restaurant
The Clyde,53.33295583831384,-6.233848906813378,Restaurant
Fodder at no. 1 Ballsbridge,53.331904,-6.232241,Restaurant
Raglans Restaurant,53.332237,-6.233721,Restaurant
Cordline Restaraunt,53.33329499999999,-6.224501,Restaurant
The Line-Out Bar,53.333328,-6.224476,Restaurant
Amber Grill,53.33607366915397,-6.298117737413888,Restaurant
Rialto Malaysian Chinese Takeaway,53.33594989436363,-6.297903704182995,Restaurant
La Boulangerie Home Bakery,53.33625056351305,-6.29891191253516,Restaurant
Rose Garden,53.33674156183367,-6.29892110824585,Restaurant
Forte,53.33695963720432,-6.286991901176782,Restaurant
Silvio's Pizzeria,53.338022336671685,-6.282588369868388,Restaurant
Roma Takeaway,53.337541933332425,-6.275843816437208,Restaurant
Spice & Rice,53.3360140018624,-6.273285264335227,Restaurant
Subway,53.3374197842786,-6.273556851438457,Restaurant
Bunsen,53.337270225762474,-6.265668618588627,Restaurant
Boojum,53.33765637214633,-6.266830148203157,Restaurant
Las Tapas de Lola,53.33691999999999,-6.26549,Restaurant
Old Town Café Noodle Box,53.33700051345835,-6.265654893058264,Restaurant
Opium,53.33663730088701,-6.26611988158487,Restaurant
The Noodle House,53.33699051964463,-6.26561279940413,Restaurant
Wishbone,53.33652228001103,-6.263770958915023,Restaurant
Wowburger,53.33662398786523,-6.2654730325927765,Restaurant
Zakura Noodle & Sushi,53.336889113725384,-6.26557676745959,Restaurant
Bóbó's,53.336424720134715,-6.265500428121781,Restaurant
Credo,53.33665757730203,-6.264126809490992,Restaurant
Di Luca,53.336879,-6.263338,Restaurant
Madigan’s,53.33600927916413,-6.257037806675756,Restaurant
O'Briens Sandwich Cafe,53.33595896654771,-6.257038596967787,Restaurant
O'Briens Sandwich Cafe / Bagel Factory,53.336834846209634,-6.263091908331728,Restaurant
Cirillo's,53.337865530716456,-6.2525190586981765,Restaurant
Brookwood Restaurant,53.33791145571863,-6.252599304734478,Restaurant
Matt The Thresher,53.33704987242939,-6.25177301994876,Restaurant
The Natural Bakery,53.33788164399761,-6.252272324090807,Restaurant
FXB Steak & Seafood,53.33731440155261,-6.251954471348827,Restaurant
Lolly and Cooks,53.338183123738574,-6.253495184949457,Restaurant
Chopped,53.33813193856715,-6.253303068472277,Restaurant
Xico,53.33791902130906,-6.252706059790393,Restaurant
Pablo Picante,53.337530943821115,-6.251414834377379,Restaurant
Sushi King,53.33797647630328,-6.252918239860897,Restaurant
Ismal Kebap,53.337922502307606,-6.252827532637261,Restaurant
Yum Thai,53.33783140907517,-6.252885511721384,Restaurant
Taste of Everest,53.3377341,-6.251679,Restaurant
Mantraa,53.33759999802466,-6.251853704452515,Restaurant
Mao at Home,53.337841137984626,-6.252384184993284,Restaurant
Eathos,53.337986,-6.2525373,Restaurant
iCanteena,53.3379898071289,-6.253755569458008,Restaurant
L'Ecrivain,53.33628566496766,-6.248537790241988,Restaurant
O'Briens Sandwich Cafe,53.336453675474345,-6.248437460913991,Restaurant
Olivier's Restaurant,53.33745,-6.239673000000002,Restaurant
The Gourmet Kitchen,53.33728645578951,-6.239624619851468,Restaurant
The Bar 51,53.33679043560234,-6.238996911886871,Restaurant
Epic Restaurant,53.337871,-6.238982,Restaurant
Paulie's Pizza,53.3372597666932,-6.234690803704816,Restaurant
The Old Spot,53.33733357390815,-6.2331144589680205,Restaurant
The Chop House,53.33707380068887,-6.2343233084732645,Restaurant
Presto,53.33737155213563,-6.2343364719602095,Restaurant
Quattro,53.337288,-6.2335773,Restaurant
Quiznos,53.33954549569337,-6.294817295158057,Restaurant
Just Wing It,53.33857027215125,-6.292251157017895,Restaurant
McGuiness,53.33937099999999,-6.2867180000000005,Restaurant
Fayrouz,53.338149,-6.282769,Restaurant
Roma Fish & Chips,53.33919207407751,-6.273662338782268,Restaurant
bojum,53.33772441014187,-6.266849659175973,Restaurant
Dublin Pizza Company,53.33907389971023,-6.265971953630947,Restaurant
Aungier Danger,53.33882171593419,-6.2660909058583725,Restaurant
Krüst Express,53.33898160548039,-6.2660800722080445,Restaurant
Whitefriar Grill,53.340316,-6.265621,Restaurant
Bao House,53.338963,-6.266096,Restaurant
Gerry's,53.33661587125132,-6.264398533952563,Restaurant
Burritos & Blues,53.33748405756773,-6.265650550904026,Restaurant
Cafe Bliss,53.33654400419832,-6.26490922923432,Restaurant
Eddie Rocket's,53.33661401185893,-6.265350930059412,Restaurant
Roma II,53.336806468224715,-6.265637827455933,Restaurant
Pizzadog,53.337205783102476,-6.265862211303884,Restaurant
Momo's,53.338537116173974,-6.265662280703013,Restaurant
Páng,53.337584,-6.266389,Restaurant
Charlies 5,53.33675699999999,-6.265493,Restaurant
Citron,53.33937847005395,-6.261257941711872,Restaurant
wagamama,53.340336,-6.262641,Restaurant
Shanahan's on the Green,53.33840485870541,-6.2620738103094125,Restaurant
The Well,53.33971999999999,-6.261018,Restaurant
Peploe's,53.33942208131744,-6.25822775296813,Restaurant
The Greenhouse,53.34009598386582,-6.258517918170978,Restaurant
Stephen's Green Hibernian Club,53.33976456454565,-6.259609595040784,Restaurant
The Cliff Townhouse,53.33926043265961,-6.257282876648443,Restaurant
The Rolling Donut,53.34008680926433,-6.2610573604921065,Restaurant
Amuse,53.33983751654397,-6.258651211844013,Restaurant
Il Posto,53.339677231292235,-6.2593013559158575,Restaurant
La Ruelle,53.34018833464201,-6.258512352825494,Restaurant
The Seafood Bar,53.34038700980884,-6.2593672498336295,Restaurant
Chief Chang's Buffet,53.33992014609146,-6.26097241001315,Restaurant
TGI Fridays,53.33989006785325,-6.26127096823372,Restaurant
Subway,53.34026048751011,-6.260581624414499,Restaurant
Green & Baker,53.33979415893555,-6.260664939880371,Restaurant
Cafe Kylemore,53.339859,-6.260866,Restaurant
Tuk Tuk Asian Kitchen,53.339750353209155,-6.260556761427934,Restaurant
Sandwich Symphony,53.339726,-6.258507085650966,Restaurant
El Gringo Burrito,53.33995084977767,-6.260793715931648,Restaurant
Kylemore,53.34004053461713,-6.260477885707887,Restaurant
Pablo Picante,53.34015400000001,-6.258666000000002,Restaurant
The Dining Room,53.340401,-6.259232,Restaurant
Rocket's,53.33983810000001,-6.2611911,Restaurant
Etto,53.338266350160225,-6.253948036936138,Restaurant
Pearl Brasserie,53.338317039067405,-6.253397316992627,Restaurant
Restaurant Patrick Guilbaud,53.33840046941511,-6.252855856060933,Restaurant
The Saddle Room,53.338968954882574,-6.2560684052543305,Restaurant
Bang Restaurant,53.33844369158638,-6.25474710537941,Restaurant
Il Segreto,53.338311448793796,-6.25434865858756,Restaurant
The Unicorn,53.338226021666614,-6.254811326647668,Restaurant
The Garden Room,53.33848,-6.252507,Restaurant
Hugo's,53.33839090074065,-6.254444355110028,Restaurant
Chambers Pub,53.338303,-6.254472,Restaurant
Kokoro,53.338334,-6.253349,Restaurant
The Terrace,53.33858100000001,-6.2531550000000005,Restaurant
The Cellar,53.338428967247076,-6.252537089957544,Restaurant
O'Brien's Sandwich Bar,53.338285,-6.253562534040352,Restaurant
Itsa Bagel,53.338649882586495,-6.251896145359968,Restaurant
Merrion Square Lunchtime Market,53.33872621377388,-6.247273695992291,Restaurant
Sprout & Co Kitchen,53.33938510515419,-6.2456703772765545,Restaurant
Mamma Mia,53.33942548808732,-6.244000167350142,Restaurant
The Shaven Yak,53.33873929999999,-6.238336350000001,Restaurant
Osteria Lucio,53.34011,-6.239318,Restaurant
Dockfood Cafe,53.33977443417733,-6.236907642030124,Restaurant
Kennys Pub,53.34243100000001,-6.294404,Restaurant
Papa Mio's - Toni's Takeaway,53.34250014380867,-6.293207020837906,Restaurant
Gilroy's Restaurant,53.34178825021896,-6.286736162218973,Restaurant
1837 Bar & Brasserie,53.34183747275798,-6.286647319793701,Restaurant
Brewer's Dining Hall,53.341889647533776,-6.286535301421509,Restaurant
Arrol Suite,53.34194814701476,-6.286783801013312,Restaurant
Govindas,53.34113240288457,-6.281563552535388,Restaurant
Mero Mero Mexico,53.34103338275383,-6.281358064803383,Restaurant
Catherine's Bakery,53.34148295955738,-6.278749415597828,Restaurant
Fusco's Takeaway,53.341267390804475,-6.278691309560211,Restaurant
Buenos Aires Grill,53.340769179854576,-6.268389802735224,Restaurant
Radisson Blu Royal Restaurant,53.34080400000001,-6.268146,Restaurant
Radisson Blu - V'n V Restaurant,53.34059798290179,-6.27000153064727,Restaurant
Chimac,53.341072,-6.265733999999999,Restaurant
Pablos Tortas,53.34081062424961,-6.263191133649517,Restaurant
Five Guys,53.342009530279704,-6.265073143287383,Restaurant
What the Falafel,53.34083,-6.263687,Restaurant
Darwins,53.3412930502271,-6.265433250747267,Restaurant
l'Gueuleton,53.342031404737476,-6.264201313017478,Restaurant
Masa,53.341452,-6.263895,Restaurant
Pablo Picante,53.340885,-6.263057,Restaurant
Drury Buildings,53.34189501621221,-6.263411641278589,Restaurant
Wilde - The Restaurant,53.341321505728104,-6.261178356988907,Restaurant
La Maison,53.3422995150196,-6.262856520015593,Restaurant
Bunsen,53.3411781653968,-6.260036816527848,Restaurant
Coppinger Row,53.34207741616493,-6.26210822773242,Restaurant
Umi Falafel,53.342438,-6.2635417,Restaurant
Fade St. Social,53.341863713517284,-6.263800401605346,Restaurant
Sole Seafood & Grill,53.342078,-6.2625910000000005,Restaurant
Xian Street Food,53.34105246667946,-6.259748786687852,Restaurant
Blazing Salads Deli,53.34258728855215,-6.263188905656151,Restaurant
Saba,53.34122566239104,-6.2620529537427005,Restaurant
The Good Food Store,53.34241704452686,-6.264451789393058,Restaurant
Lolly and Cooks,53.34245389511345,-6.263330135777568,Restaurant
Kokoro Bento - The Ramen Bar,53.341610313564225,-6.26277336188155,Restaurant
Duck,53.342037,-6.2639074,Restaurant
Brasserie Sixty6,53.342543144179146,-6.264582500445577,Restaurant
Balfes,53.34134509425949,-6.261318510561467,Restaurant
Steps of Rome,53.34095526857008,-6.2616706452188495,Restaurant
Nolita,53.342469825259286,-6.264786963524928,Restaurant
Beeftro,53.341209,-6.261507,Restaurant
Dada Restaurant,53.34125848902502,-6.263038567176127,Restaurant
Alfies,53.342637013829105,-6.262571008024754,Restaurant
Terrazzo Italia,53.342176,-6.262121433333332,Restaurant
Loft Cafe,53.34128199999999,-6.260346,Restaurant
Gourmet Burger Kitchen,53.3412599479905,-6.2598236054057015,Restaurant
Featherblade,53.341741389561186,-6.258301734924316,Restaurant
Marco Pierre White Steakhouse & Grill,53.34152060745396,-6.258116630671369,Restaurant
Catch-22,53.341112730702655,-6.259621681171308,Restaurant
One Pico,53.34069491202667,-6.257282013635567,Restaurant
The Ivy Dublin,53.341439551294314,-6.258080931322334,Restaurant
Bolands Sandwich Bar,53.34139738562686,-6.25931724151958,Restaurant
Carluccio's,53.341834568661135,-6.2583897787343306,Restaurant
Le Pain Quotidien,53.3413368,-6.2576745,Restaurant
Fire Steakhouse & Bar,53.34050800862686,-6.257911926533321,Restaurant
Davy Byrnes,53.34190589975108,-6.259359157138696,Restaurant
Marks & Spencer Rooftop Restaurant,53.34224292935008,-6.259560455698053,Restaurant
Yum Thai,53.341845764651204,-6.258461808139115,Restaurant
The Pig's Ear,53.3422594524162,-6.254986572364018,Restaurant
Dunne & Crescenzi,53.342152726181155,-6.2565480042568025,Restaurant
Mama's Revenge,53.34208218403966,-6.253655674247183,Restaurant
Hansel and Gretel,53.341414775808545,-6.251501361205256,Restaurant
Subway,53.341735218426116,-6.250586476441412,Restaurant
Petit Cafe,53.34063595815914,-6.2553884133518824,Restaurant
Oscar's Bar & Kitchen,53.34134399999999,-6.251135,Restaurant
O'Callaghan Davenport Hotel Restaurant,53.341577,-6.250032,Restaurant
Town Bar & Grill,53.33968366134757,-6.255950315549513,Restaurant
Mizzoni Pizza & Pasta Co.,53.341628,-6.248377,Restaurant
Mizzoni's,53.34168056342047,-6.248326377036988,Restaurant
Musashi,53.34103610627617,-6.245054295708117,Restaurant
Di Bella,53.34104313053711,-6.245038166167388,Restaurant
O'Briens Sandwich Cafe,53.34043166638927,-6.243436490150828,Restaurant
Il Valentino,53.34258373654432,-6.238931448111456,Restaurant
Flavours,53.340636417237064,-6.236028671264648,Restaurant
Basil,53.341404,-6.231822,Restaurant
Ferrari Takeaway,53.34183966678917,-6.227806396812401,Restaurant
Lin's Palace,53.34174,-6.227488,Restaurant
Good View Chinese Take Away,53.3418477911496,-6.22775481560248,Restaurant
Subway,53.344469663754424,-6.29763831040562,Restaurant
fountian fish n chips,53.3437536993418,-6.2903510598275245,Restaurant
Vincenzo's Takeaway,53.34327549206861,-6.2819480895996085,Restaurant
Morelli’s,53.343241000000006,-6.281727,Restaurant
Subway,53.343429857951115,-6.28166294045809,Restaurant
Dublin Cookie Company,53.34308901306137,-6.280701608521648,Restaurant
O'Brien's Sandwich Bar,53.342797,-6.278283999999998,Restaurant
Vicenzo's Pizzeria,53.342857210000716,-6.278288169540343,Restaurant
The Riddler,53.34332341197376,-6.2752319607763205,Restaurant
The Food Gallery,53.34301600000001,-6.276693,Restaurant
Caffé Comino,53.34318542480469,-6.27616024017334,Restaurant
Boojum,53.343139,-6.276175,Restaurant
Belly Bites,53.34303205879898,-6.2764044049432135,Restaurant
Curry and Kebab,53.34280370895336,-6.276685715900081,Restaurant
P. Borza,53.343132997485505,-6.276216019838143,Restaurant
Rosie's Cafe,53.34299161680657,-6.269940311163317,Restaurant
Café Azteca,53.343829921779424,-6.26901803460732,Restaurant
Sano Pizza,53.344216789055395,-6.267906054651848,Restaurant
Siri Indian Cuisine,53.34355592056932,-6.269956399444577,Restaurant
Toscana Italian Restaurant,53.34407803814191,-6.267481639851786,Restaurant
Leo Burdock's,53.343067253427954,-6.269905221247653,Restaurant
Applewoods Bakery & Coffee Shop,53.343033592714384,-6.269989631238115,Restaurant
Umi Falafel,53.343908846499566,-6.2655585125726825,Restaurant
Aperitivo,53.34441563196972,-6.2672810463536335,Restaurant
Chez Max,53.34397019910745,-6.266206328479044,Restaurant
Mykonos,53.344155677236394,-6.266453001917638,Restaurant
Yamamori Noodles,53.34282147246451,-6.264443612001213,Restaurant
Beshoff Bros,53.34420943910118,-6.265972309330556,Restaurant
777,53.34322970489779,-6.264436129273385,Restaurant
Stir Crazy,53.34420278113003,-6.265236017353824,Restaurant
Pitt Bros Smoked BBQ Project,53.343562193611795,-6.264479347878297,Restaurant
Forno 500,53.344162556848275,-6.266282819309133,Restaurant
Rustic Stone,53.34298949762889,-6.264325120678388,Restaurant
Montys of Kathmandu,53.34440280795511,-6.264746240541999,Restaurant
The Bakery,53.344695697168426,-6.268453229100263,Restaurant
Fiorentina,53.34419504332779,-6.267323440726006,Restaurant
Krüst Bakery,53.34365155450264,-6.2644294180645135,Restaurant
The Exchequer,53.34321621014933,-6.263709366243996,Restaurant
Yamamori Izakaya,53.34329823750577,-6.264454421541874,Restaurant
Ukiyo Bar,53.34304618866043,-6.2636958886010685,Restaurant
Café Topolis,53.344363,-6.26734,Restaurant
Kathmandu Kitchen,53.344116363889725,-6.264945721657362,Restaurant
San Lorenzo's,53.34328736627406,-6.264452060138872,Restaurant
Fallon & Byrne Restaurant,53.343041462335606,-6.2632656143301935,Restaurant
Taste at Rustic,53.34301646067142,-6.264292795324801,Restaurant
Bunsen,53.34422900000001,-6.264182,Restaurant
Zaytoon,53.34488420337786,-6.267423820722443,Restaurant
Hai Lan,53.34420678555415,-6.265408809061962,Restaurant
Le Petit Parisien,53.34413650214992,-6.264095435531673,Restaurant
Lebanese Chef,53.342955488409004,-6.264371750132773,Restaurant
Pinocchio,53.34469,-6.268174,Restaurant
Il Vicoletto,53.34463249369146,-6.2637436040578525,Restaurant
The Port House,53.342885461090326,-6.262079675075455,Restaurant
Cornucopia,53.34302970125781,-6.26152220351811,Restaurant
FXB Grill,53.34459285148219,-6.263811430490251,Restaurant
Red Torch Ginger,53.34345203852581,-6.261806343431996,Restaurant
The Green Hen,53.34306748266119,-6.2622277682034335,Restaurant
Pichet,53.34388447764478,-6.262175956961065,Restaurant
Smokin Bones,53.34423719059824,-6.263167862887948,Restaurant
WOWBURGER,53.34287428217059,-6.260322531053803,Restaurant
The Bank,53.34424881065086,-6.2615214830544685,Restaurant
Millstone Restaurant,53.34428330578288,-6.262694670243162,Restaurant
Boeuf,53.342825,-6.262142,Restaurant
The Counter,53.34336683264455,-6.260034969301046,Restaurant
Feijoadão,53.344719755080526,-6.264285968391363,Restaurant
Trocadero,53.343399606343795,-6.2617922574307325,Restaurant
Lemon Crêpe & Coffee Company,53.3429427022535,-6.262089080976415,Restaurant
Pho Ta,53.34489696592235,-6.262630434884349,Restaurant
Boulevard Café,53.343006546380884,-6.2627863904943,Restaurant
Rosa Madre,53.3448742573452,-6.263819740173807,Restaurant
Poulet Bonne Femme @Avoca,53.34354788744805,-6.259804863810049,Restaurant
Bóbó's,53.34420457488986,-6.2638576343663805,Restaurant
The Cedar Tree,53.34321701851982,-6.261982917517187,Restaurant
Ray's Pizza,53.34441952840786,-6.262953052465025,Restaurant
Shan Indian Restaurant,53.344807,-6.263939,Restaurant
Sprout & Co Kitchen,53.34259879696007,-6.257824992316388,Restaurant
Kilkenny Restaurant & Café,53.342363162206574,-6.255363651983224,Restaurant
KC Peaches,53.34277334893986,-6.2571875695384405,Restaurant
McDonald's,53.34265108293865,-6.259489530759763,Restaurant
Subway,53.34306513996143,-6.258993100611633,Restaurant
Bagel Factory,53.34212251830129,-6.25521183013916,Restaurant
O'Briens Sandwich Cafe,53.34227643307239,-6.2550215363935875,Restaurant
Il Fornaio,53.341348,-6.258351,Restaurant
Maguire's,53.34356982785711,-6.259236470118843,Restaurant
Burger King,53.34306897377098,-6.259434872434089,Restaurant
Bread 41,53.344812,-6.251619,Restaurant
Offbeat Donut Co.,53.343752161873645,-6.249548252240838,Restaurant
Il Caffè di Napoli,53.34269204964608,-6.250146882932521,Restaurant
The Pig & Heifer,53.34345124992068,-6.246280689241267,Restaurant
Subway,53.34357217955245,-6.247424480985615,Restaurant
Camile,53.344197392539904,-6.249327134420443,Restaurant
Zambrero,53.343695,-6.247475,Restaurant
Gertrude,53.343172,-6.243476,Restaurant
Lido,53.343153761268255,-6.244480250702879,Restaurant
