Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue id,Venue price level,Venue Rating,Total user ratings,Venue Category
Dublin 6,53.32255600000001,-6.287982,Italian Gourmet Food,53.3224469,-6.2828418,538de75d48d224c6a4efcb746f031f9b45641cbd,0,0.0,0,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Jumbo Wok Kimmage,53.3198465,-6.2908577,3137fa3f1cc970824663bcbb859e1b0d2d0141d7,0,4.4,29,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Honkaku Sushi & Thai Restaurant,53.3190182,-6.291461099999999,20d3ec04e39368849dda4ae303e346435a700b17,2,4.6,109,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Borza Takeaway Kimmage,53.319215,-6.291173,c36225499181f9c3569eeaf94091eb3a24860739,1,4.3,92,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Matt The Rashers,53.3203843,-6.291746499999999,7c7c4119b9df4ce937cb67052a721f4acff11abb,1,4.7,694,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Rosso Authentic Wood Fired Pizza,53.319273,-6.291215999999999,81260b00109f694080b012b1a062b3f4191d14d7,0,3.9,17,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Capri Takeaway,53.320688,-6.2929226,ad3fcf1b488e9417a66a6f844a76812a5e995cfc,1,4.2,186,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Craft Restaurant,53.3226263,-6.2794925,03498d0cab9061f951eee99b7c6c97e0107ff3e3,2,4.8,184,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Red Rice Chinese Take Away,53.3197144,-6.2898235,5b9043ff41d9b77e6cde9e0ecc6108846847a54f,2,4.5,74,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Beckett and Bull,53.3182548,-6.2788865,6f6fd225fdb6c5275b30ba0e9c7115788f452baa,2,4.5,359,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Teach Pizza,53.3233583,-6.2956074,f73adc47599536c7b373b4d82e3269236059ce4c,0,4.0,38,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Poppadom Indian takeaway Dublin,53.3204235,-6.2790436,be8204cb4a92a029fc6b5d00a25532d9a4df02ab,1,4.3,73,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,The Joshua Tree,53.3217029,-6.279485,caced14e824d0e4227e4bee09ffbae480506a98b,0,4.0,33,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.287982,Coco Chinese Take Away,53.323344,-6.280148,94223a00fbe598329d367e278c0e9c6c1d868d59,0,3.6,18,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.280417,Italian Gourmet Food,53.3224469,-6.2828418,538de75d48d224c6a4efcb746f031f9b45641cbd,0,0.0,0,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.280417,Craft Restaurant,53.3226263,-6.2794925,03498d0cab9061f951eee99b7c6c97e0107ff3e3,2,4.8,184,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.280417,Peggy Kellys Pub,53.3237063,-6.2785762,12f6203209ee425a5192e4eeeaed45af095bd3ac,2,4.3,585,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.280417,Poppadom Indian takeaway Dublin,53.3204235,-6.2790436,be8204cb4a92a029fc6b5d00a25532d9a4df02ab,1,4.3,73,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.280417,The Joshua Tree,53.3217029,-6.279485,caced14e824d0e4227e4bee09ffbae480506a98b,0,4.0,33,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.280417,Coco Chinese Take Away,53.323344,-6.280148,94223a00fbe598329d367e278c0e9c6c1d868d59,0,3.6,18,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.280417,Beckett and Bull,53.3182548,-6.2788865,6f6fd225fdb6c5275b30ba0e9c7115788f452baa,2,4.5,359,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.280417,HX46 Cafe - Harold's Cross,53.3275545,-6.2774414,2072e0bda1a364dbc354ba607057f59cf1562c19,1,4.5,339,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Abrakebabra,53.321649,-6.266862,d7913d52deeedc777deb34d53ebd7e7e0a65b7d6,0,3.7,187,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Saba to Go,53.321621,-6.267074999999999,bedebd35b272c209fd42361314792e98a5408bae,0,4.0,94,"['meal_delivery', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Peggy Kellys Pub,53.3237063,-6.2785762,12f6203209ee425a5192e4eeeaed45af095bd3ac,2,4.3,585,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Bombay Pantry Rathmines,53.3215984,-6.2671529,6f44a54a1c07624f881af87e0f77f24d98a90cd5,0,3.6,71,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Lil Portie,53.32531119999999,-6.2661535,b136eaa87ffeb455d8acc0f656cd2097d5e69788,0,4.8,21,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Shakshuka,53.322153,-6.2664781,5240078247b27da9abb82adbc4d251ba50f930f6,2,4.6,203,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Tippenyaki Restaurant Rathmines,53.3224943,-6.2650719,6359d96dbdb9964fc069a5317568c41def6ba560,2,4.6,472,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Camile Thai Rathmines,53.3255869,-6.2653361,132272235fd750722f7b8b76858a31e79a12d0b4,2,4.0,228,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,The Stella Diner,53.322318,-6.265946,5286c2762b5f86008a110119cb1f8736f1349ac0,2,4.2,587,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Little Ass Burrito Bar,53.3216759,-6.2668176,799ed720715039749f488538a23b7962cd2aa3b2,0,4.4,372,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Craft Restaurant,53.3226263,-6.2794925,03498d0cab9061f951eee99b7c6c97e0107ff3e3,2,4.8,184,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Kafka,53.3231522,-6.2653732,c675e485177c5860deed526bed11f62cd4701a25,2,4.4,302,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Umi Falafel,53.3246395,-6.264967599999999,d15ff8318093d7e74787432f36e69c5c52757cff,1,4.6,615,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Farmer Browns Rathmines,53.3248129,-6.2649484,1c6afc6bde3fe601bc426bcc359f81bc3e4c6127,2,4.6,701,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Manifesto,53.3238978,-6.265206999999999,0ad8a647a397367bd509199e22c16ee8c432d643,2,4.5,867,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Tadka House Indian Takeaway,53.3254386,-6.2649326,e815348992a4c4a31d521e4b9a987f20147f6b2e,2,4.3,144,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Rody Bolands,53.32114199999999,-6.265385999999999,3f0647070d7aa5fe9902a9351e10a08ae1c870e0,2,4.3,796,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Eddie Rocket's,53.322227,-6.265534400000001,4b814f02cfada420ea18ec2addab7dffab28fc58,2,4.0,342,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Ho Ho,53.3214009,-6.2659596,5bd823cdd172f35ac4136c632df5dafe4f6d9100,1,3.8,81,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Beckett and Bull,53.3182548,-6.2788865,6f6fd225fdb6c5275b30ba0e9c7115788f452baa,2,4.5,359,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Copán,53.3218115,-6.2655983,788f0f0caee8dd7f76b8e8a05a3b1895ed491e42,2,3.9,835,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Poppadom Indian takeaway Dublin,53.3204235,-6.2790436,be8204cb4a92a029fc6b5d00a25532d9a4df02ab,1,4.3,73,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Leo Burdock Rathmines,53.3228424,-6.2654418,9d9fcadbd53d948b65550a809e533e1954aaf668,1,3.9,477,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Mother Reilly's Bar & Restaurant,53.3208339,-6.2652012,ab803b8b488f049c3392616bcce687e907f888dd,2,4.5,377,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,37 Green Italia,53.3207724,-6.265703299999999,0abb5964c196bc622e04e766d1fa1b9b064d5be0,1,4.3,49,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Tolteca Rathmines,53.3231401,-6.265376799999999,a2c57581a4f0af26c30dabd2c807310046cd8056,1,4.1,274,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Hillbilly's Family Restaurants,53.3264186,-6.2650928,e354ce991a6cdbb24c92559219c8859b220dc2bc,0,4.4,113,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Kylemore,53.32293689999999,-6.265200399999999,a44ed76c68ddd0a18561d5e48168e7080711c9f6,0,4.1,18,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,HX46 Cafe - Harold's Cross,53.3275545,-6.2774414,2072e0bda1a364dbc354ba607057f59cf1562c19,1,4.5,339,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Ernesto's Coffee & Artisan Foods,53.321574,-6.2672509,8fecc432017b75ecb51028bed1eb51bfc3b82c7a,1,4.7,315,"['cafe', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Murphy's Pub Restaurant of Rathmines,53.3189917,-6.264652799999999,aee8f30fa3f979c20b3526022b8f1aa583496d9b,2,4.3,197,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Pot Bellied Pig,53.3213522,-6.2659188,de96861ae9a24e294fb233a0122ed80fe8a208a2,2,4.4,250,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Hit the Spot,53.32550819999999,-6.2653477,869fccefcfc455b9ccc79380ea42b6a0cbd9f5ff,1,3.9,79,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,The Carrot's Tail,53.3243369,-6.2651205,5a8e7d03c9e79b8122f025fe612ef706e81e6f76,2,4.7,183,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Subway,53.3255689,-6.264903899999999,cd2b66d44377464d1a6fdb32f986c62e9e38c0ac,1,3.8,125,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Voici Crêperie & Wine Bar,53.3218536,-6.2661792,d2b7658b4dfa55a53c2198d0819f6b043a0b7299,0,4.6,366,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,The Joshua Tree,53.3217029,-6.279485,caced14e824d0e4227e4bee09ffbae480506a98b,0,4.0,33,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Elephant & Castle Rathmines,53.3226251,-6.2653688,7afd4517ce0fc0bbeba8112f589d30c377fb0591,2,3.7,527,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.272853,Tiger Wood Fire Pizza,53.32098,-6.265441,1955b3a23cc9634c71b9b120b273d5b49f981424,0,4.2,212,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Abrakebabra,53.321649,-6.266862,d7913d52deeedc777deb34d53ebd7e7e0a65b7d6,0,3.7,187,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Lil Portie,53.32531119999999,-6.2661535,b136eaa87ffeb455d8acc0f656cd2097d5e69788,0,4.8,21,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Tippenyaki Restaurant Rathmines,53.3224943,-6.2650719,6359d96dbdb9964fc069a5317568c41def6ba560,2,4.6,472,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Camile Thai Rathmines,53.3255869,-6.2653361,132272235fd750722f7b8b76858a31e79a12d0b4,2,4.0,228,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Saba to Go,53.321621,-6.267074999999999,bedebd35b272c209fd42361314792e98a5408bae,0,4.0,94,"['meal_delivery', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Umi Falafel,53.3246395,-6.264967599999999,d15ff8318093d7e74787432f36e69c5c52757cff,1,4.6,615,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Farmer Browns Rathmines,53.3248129,-6.2649484,1c6afc6bde3fe601bc426bcc359f81bc3e4c6127,2,4.6,701,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Tadka House Indian Takeaway,53.3254386,-6.2649326,e815348992a4c4a31d521e4b9a987f20147f6b2e,2,4.3,144,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Kafka,53.3231522,-6.2653732,c675e485177c5860deed526bed11f62cd4701a25,2,4.4,302,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Shakshuka,53.322153,-6.2664781,5240078247b27da9abb82adbc4d251ba50f930f6,2,4.6,203,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,The Stella Diner,53.322318,-6.265946,5286c2762b5f86008a110119cb1f8736f1349ac0,2,4.2,587,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Manifesto,53.3238978,-6.265206999999999,0ad8a647a397367bd509199e22c16ee8c432d643,2,4.5,867,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Rody Bolands,53.32114199999999,-6.265385999999999,3f0647070d7aa5fe9902a9351e10a08ae1c870e0,2,4.3,796,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Eddie Rocket's,53.322227,-6.265534400000001,4b814f02cfada420ea18ec2addab7dffab28fc58,2,4.0,342,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Leo Burdock Rathmines,53.3228424,-6.2654418,9d9fcadbd53d948b65550a809e533e1954aaf668,1,3.9,477,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Mother Reilly's Bar & Restaurant,53.3208339,-6.2652012,ab803b8b488f049c3392616bcce687e907f888dd,2,4.5,377,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Copán,53.3218115,-6.2655983,788f0f0caee8dd7f76b8e8a05a3b1895ed491e42,2,3.9,835,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Ho Ho,53.3214009,-6.2659596,5bd823cdd172f35ac4136c632df5dafe4f6d9100,1,3.8,81,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Kylemore,53.32293689999999,-6.265200399999999,a44ed76c68ddd0a18561d5e48168e7080711c9f6,0,4.1,18,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Tolteca Rathmines,53.3231401,-6.265376799999999,a2c57581a4f0af26c30dabd2c807310046cd8056,1,4.1,274,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,37 Green Italia,53.3207724,-6.265703299999999,0abb5964c196bc622e04e766d1fa1b9b064d5be0,1,4.3,49,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Subway,53.3255689,-6.264903899999999,cd2b66d44377464d1a6fdb32f986c62e9e38c0ac,1,3.8,125,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Bombay Pantry Rathmines,53.3215984,-6.2671529,6f44a54a1c07624f881af87e0f77f24d98a90cd5,0,3.6,71,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,The Carrot's Tail,53.3243369,-6.2651205,5a8e7d03c9e79b8122f025fe612ef706e81e6f76,2,4.7,183,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Hit the Spot,53.32550819999999,-6.2653477,869fccefcfc455b9ccc79380ea42b6a0cbd9f5ff,1,3.9,79,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Pot Bellied Pig,53.3213522,-6.2659188,de96861ae9a24e294fb233a0122ed80fe8a208a2,2,4.4,250,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Little Ass Burrito Bar,53.3216759,-6.2668176,799ed720715039749f488538a23b7962cd2aa3b2,0,4.4,372,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Murphy's Pub Restaurant of Rathmines,53.3189917,-6.264652799999999,aee8f30fa3f979c20b3526022b8f1aa583496d9b,2,4.3,197,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Elephant & Castle Rathmines,53.3226251,-6.2653688,7afd4517ce0fc0bbeba8112f589d30c377fb0591,2,3.7,527,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Voici Crêperie & Wine Bar,53.3218536,-6.2661792,d2b7658b4dfa55a53c2198d0819f6b043a0b7299,0,4.6,366,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Tiger Wood Fire Pizza,53.32098,-6.265441,1955b3a23cc9634c71b9b120b273d5b49f981424,0,4.2,212,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Hillbilly's Family Restaurants,53.3264186,-6.2650928,e354ce991a6cdbb24c92559219c8859b220dc2bc,0,4.4,113,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Peperina Garden Bistro,53.3209732,-6.2566048,91be541a36cb1807fac1ca6c74f430fa06dba380,2,4.5,233,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Ernesto's Coffee & Artisan Foods,53.321574,-6.2672509,8fecc432017b75ecb51028bed1eb51bfc3b82c7a,1,4.7,315,"['cafe', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,The Source Bulk Foods Rathmines,53.32246800000001,-6.2651203,861c8c8a68fbd6a439086e5472b6d990a98244f5,0,4.9,18,"['food', 'health', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,New Empire,53.32721,-6.264637,6b173dde262447f39e2591fe36568aadb66ef4f4,1,4.0,68,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.265288,Blackbird,53.3269003,-6.2646264,07af39d96544c251620ac284d3ad99bfaec46f87,2,4.5,2396,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Urban Health,53.32499199999999,-6.255718099999999,fbd6191d87096f6bfcddb451dd1d8d56fee4993c,0,4.2,41,"['cafe', 'restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Host Restaurant,53.325819,-6.255782,746e44a629fff46c01e882ac2aeee5e43855c8ba,0,4.8,236,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Peperina Garden Bistro,53.3209732,-6.2566048,91be541a36cb1807fac1ca6c74f430fa06dba380,2,4.5,233,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Kinara Kitchen,53.3257241,-6.255564499999999,f5c5b2f1e01ea24b06b15189c09909129643a378,2,4.4,417,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,TriBeCa,53.324319,-6.253127,4a69ff2dd34711c69567e307c9d0fec179cdb49e,2,4.3,828,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Mak,53.324917,-6.255306,fa105d23df2289e23dc9cb395db8c383581ef531,2,4.2,231,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Rasoi Indian To Go,53.3253642,-6.255420399999999,43f81719723b76851c712fd25a6e6a6e86e6da38,0,4.3,57,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Dillinger's,53.3247663,-6.2541216,73b95138982e9b5bd26f9d897fb3d432b1514574,2,4.4,628,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Gigi,53.3246185,-6.2537783,88b22faa27924add0ec6fe792003d9612558cd7b,0,4.9,136,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,La Bodega,53.3239255,-6.251897,32a01adf4450e6c059e98a87e4fb23ada6730023,2,4.4,340,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Butcher Grill,53.3243269,-6.2524501,fc7f4394016ead2190bdd97ca47fa47377464280,3,4.7,421,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Antica Venezia,53.3241563,-6.2528928,c5425ba7f4190b7faa0e0a978b15cd5f1bcc236e,2,4.7,167,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Mario's Italian Restaurant,53.324897,-6.254391999999999,b30efadc51c52a2f5c25025fa713024ff270aec4,2,4.2,450,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Michie Sushi Ranelagh,53.32539,-6.251772,57037d92ddfb1450c21e4f4e8b5dc1719ecd4d65,2,4.7,285,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Diep Takeaway Ranelagh,53.325375,-6.254830999999999,bc94cc8217b1a467438a96805d1f941ae2b020e3,0,3.7,60,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Cinnamon,53.3240585,-6.252116699999999,76b7f1d354ab0698c845c1fe67464f0c7c52b425,2,4.0,789,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,WOWBURGER Ranelagh,53.3250386,-6.2550522,2802ca24099b12481788490944aee20ef603bef2,1,4.1,665,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Emerald Court,53.32594479999999,-6.2556088,5db5eb42840c9f72eeec143bd91ed3153d2a934e,0,3.7,43,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Abrakebabra,53.321649,-6.266862,d7913d52deeedc777deb34d53ebd7e7e0a65b7d6,0,3.7,187,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Umi Falafel,53.3246395,-6.264967599999999,d15ff8318093d7e74787432f36e69c5c52757cff,1,4.6,615,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Pinocchio Restaurant - Ranelagh,53.3261243,-6.2560398,ea7ab350ec099ceb4143d3a8ada4e26299200bb5,2,4.2,246,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Kafka,53.3231522,-6.2653732,c675e485177c5860deed526bed11f62cd4701a25,2,4.4,302,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Lil Portie,53.32531119999999,-6.2661535,b136eaa87ffeb455d8acc0f656cd2097d5e69788,0,4.8,21,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Bunsen Ranelagh,53.3238567,-6.2516965,36382d2b1f02adcfc9d0c9949e55bea3732c65f9,0,4.6,913,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dublin 6,53.32255600000001,-6.257723,Nightmarket,53.3239053,-6.251100399999999,908f3dac1036fee98707eee7b57f393d503f272f,2,4.6,325,"['restaurant', 'food', 'point_of_interest', 'establishment']"
