CV_acc_max,CV_acc_mean,CV_acc_min,CV_var,KF_acc_max,KF_acc_mean,KF_acc_min,KF_var,combo,knn_k,nFeatures
0.6736842105263158,0.6009210526315789,0.53125,0.0017154946714373648,0.7789473684210526,0.5092763157894736,0.3020833333333333,0.024180618555709448,"['Cafe', 'Liffey', 'Price Area']",11.0,3.0
0.6666666666666666,0.605109649122807,0.5104166666666666,0.0022492117767005234,0.7684210526315789,0.5178179824561403,0.23958333333333334,0.028180325316443516,"['Luas', 'Restaurant', 'Liffey']",11.0,3.0
0.6947368421052632,0.6103618421052632,0.5416666666666666,0.00200319389138966,0.7789473684210526,0.5313815789473684,0.28125,0.024439843990458603,"['Hotel', 'Pub', 'Luas', 'Museum', 'Liffey', 'Price Area']",11.0,6.0
0.6842105263157895,0.6030372807017544,0.53125,0.0020989368122883967,0.7789473684210526,0.5209429824561403,0.2708333333333333,0.0272301236919052,"['Tourism', 'Cafe', 'Luas', 'Company', 'Liffey', 'Price Area']",11.0,6.0
0.7052631578947368,0.6124122807017545,0.5416666666666666,0.0018089503501077249,0.7789473684210526,0.5261622807017543,0.2916666666666667,0.026363193963527237,"['Luas', 'Museum', 'Restaurant', 'Company', 'Liffey', 'Price Area']",11.0,6.0
