combo,KF_acc_mean,KF_acc_max,KF_acc_min,KF_var,CV_acc_mean,CV_acc_max,CV_acc_min,CV_var,nFeatures
"['Hotel', 'Cafe']",0.24204413472706157,0.47619047619047616,0.12195121951219512,0.010088261360463278,0.511904761904762,0.6097560975609756,0.36585365853658536,0.004997379677629528,2.0
"['Hotel', 'Pub']",0.27096399535423926,0.5,0.12195121951219512,0.011745195401182485,0.519163763066202,0.6097560975609756,0.3902439024390244,0.003746555136034187,2.0
"['Hotel', 'Luas']",0.220150987224158,0.38095238095238093,0.04878048780487805,0.013661318780932954,0.48304297328687584,0.6097560975609756,0.36585365853658536,0.006200202071707128,2.0
"['Hotel', 'Museum']",0.23815331010452961,0.4634146341463415,0.04878048780487805,0.012891476836620036,0.5457026713124274,0.6666666666666666,0.43902439024390244,0.005998214673535484,2.0
"['Hotel', 'Restaurant']",0.27357723577235776,0.47619047619047616,0.14634146341463414,0.009723753272873694,0.48286875725900114,0.5609756097560976,0.34146341463414637,0.004511085616082643,2.0
"['Hotel', 'Company']",0.28635307781649244,0.4634146341463415,0.1951219512195122,0.007837930532117666,0.5023228803716608,0.6428571428571429,0.34146341463414637,0.009367197206068628,2.0
"['Hotel', 'Liffey']",0.3051103368176539,0.47619047619047616,0.17073170731707318,0.009699725220248716,0.5142857142857143,0.6341463414634146,0.2926829268292683,0.00736005050443735,2.0
"['Hotel', 'Price Area']",0.37073170731707317,0.5238095238095238,0.1951219512195122,0.013266263872195715,0.5365853658536585,0.6341463414634146,0.3902439024390244,0.005630759144823902,2.0
"['Tourism', 'University']",0.2761904761904762,0.43902439024390244,0.12195121951219512,0.011155774623948329,0.470499419279907,0.6666666666666666,0.34146341463414637,0.009556305568033278,2.0
"['Tourism', 'Cafe']",0.20284552845528453,0.47619047619047616,0.0,0.020399938083502288,0.5019744483159118,0.6428571428571429,0.3170731707317073,0.008450468825245746,2.0
"['Tourism', 'Pub']",0.3124854819976771,0.5121951219512195,0.024390243902439025,0.01896226128762034,0.5261324041811847,0.7619047619047619,0.3170731707317073,0.013847712394495773,2.0
"['Tourism', 'Luas']",0.2031939605110337,0.38095238095238093,0.04878048780487805,0.01296580361273996,0.46829268292682935,0.6341463414634146,0.34146341463414637,0.008780150569051733,2.0
"['Tourism', 'Museum']",0.2127177700348432,0.4523809523809524,0.04878048780487805,0.02148475828959385,0.5260743321718933,0.6904761904761905,0.36585365853658536,0.008410691859531836,2.0
"['Tourism', 'Restaurant']",0.20772357723577234,0.47619047619047616,0.0,0.02137158194628238,0.5140534262485482,0.6904761904761905,0.3170731707317073,0.009844170069376153,2.0
"['Tourism', 'Company']",0.20592334494773518,0.40476190476190477,0.024390243902439025,0.008701844410181283,0.4777584204413472,0.6666666666666666,0.2926829268292683,0.008934594460429424,2.0
"['Tourism', 'Liffey']",0.2907665505226481,0.4634146341463415,0.1951219512195122,0.008504686229042479,0.5067363530778165,0.6428571428571429,0.2926829268292683,0.011706750516982525,2.0
"['Tourism', 'Price Area']",0.25389082462253193,0.5,0.024390243902439025,0.019337898157478335,0.5143437862950058,0.6428571428571429,0.3902439024390244,0.006293903046048881,2.0
"['University', 'Cafe']",0.28391405342624854,0.4878048780487805,0.12195121951219512,0.012329911738639536,0.5237514518002323,0.6428571428571429,0.34146341463414637,0.008723781600683106,2.0
"['University', 'Pub']",0.3101045296167248,0.5,0.0975609756097561,0.013809200063130547,0.49732868757258997,0.6428571428571429,0.36585365853658536,0.00642462576940354,2.0
"['University', 'Luas']",0.310569105691057,0.4878048780487805,0.0975609756097561,0.011432348469826163,0.5389663182346108,0.7073170731707317,0.43902439024390244,0.005082039359467759,2.0
"['University', 'Museum']",0.28083623693379794,0.47619047619047616,0.12195121951219512,0.012215706826057807,0.5167247386759583,0.6428571428571429,0.3902439024390244,0.0068771018222875124,2.0
"['University', 'Restaurant']",0.2717189314750291,0.4634146341463415,0.14634146341463414,0.008446303962790749,0.5020325203252033,0.6428571428571429,0.34146341463414637,0.007328353709121958,2.0
"['University', 'Company']",0.24738675958188158,0.4146341463414634,0.14634146341463414,0.005090979481223384,0.5142857142857142,0.6428571428571429,0.43902439024390244,0.0038593402857871315,2.0
"['University', 'Liffey']",0.28577235772357723,0.4523809523809524,0.14634146341463414,0.009290068000232018,0.5260162601626017,0.6904761904761905,0.2682926829268293,0.014153302010869787,2.0
"['University', 'Price Area']",0.3081881533101046,0.4634146341463415,0.04878048780487805,0.014695121951219515,0.5463995354239257,0.6585365853658537,0.42857142857142855,0.00393800054227521,2.0
"['Cafe', 'Pub']",0.3756678281068525,0.5714285714285714,0.2682926829268293,0.009278197299145714,0.5576074332171893,0.7142857142857143,0.34146341463414637,0.010475745324899737,2.0
"['Cafe', 'Luas']",0.2180603948896632,0.3333333333333333,0.07317073170731707,0.0059347603804559695,0.49506387921022077,0.6097560975609756,0.3902439024390244,0.005850991001199212,2.0
"['Cafe', 'Museum']",0.19663182346109176,0.3902439024390244,0.024390243902439025,0.014078395189128599,0.506678281068525,0.6666666666666666,0.34146341463414637,0.00804234940059704,2.0
"['Cafe', 'Restaurant']",0.19332171893147504,0.47619047619047616,0.04878048780487805,0.017206476681491552,0.5331591173054587,0.7142857142857143,0.34146341463414637,0.0121174531680608,2.0
"['Cafe', 'Company']",0.20621370499419278,0.2926829268292683,0.0975609756097561,0.0035486955043766456,0.485191637630662,0.6666666666666666,0.3170731707317073,0.008462545240186099,2.0
"['Cafe', 'Liffey']",0.2711962833914054,0.40476190476190477,0.17073170731707318,0.009189271584104592,0.5164924506387921,0.6666666666666666,0.2682926829268293,0.009083797707066169,2.0
"['Cafe', 'Price Area']",0.22078977932636473,0.3170731707317073,0.07317073170731707,0.004625647998640265,0.5265969802555169,0.6428571428571429,0.4523809523809524,0.0034638031298182582,2.0
"['Pub', 'Luas']",0.19854819976771196,0.35714285714285715,0.024390243902439025,0.008211452933344663,0.47816492450638803,0.5609756097560976,0.36585365853658536,0.004730218083664165,2.0
"['Pub', 'Museum']",0.3181184668989547,0.4634146341463415,0.024390243902439025,0.018765069382898906,0.5549361207897794,0.7857142857142857,0.36585365853658536,0.015198153026826436,2.0
"['Pub', 'Restaurant']",0.3148664343786295,0.4878048780487805,0.0,0.0179339854125271,0.5307200929152149,0.7142857142857143,0.34146341463414637,0.012630186518390818,2.0
"['Pub', 'Company']",0.3202671312427411,0.47619047619047616,0.21428571428571427,0.007682856009744767,0.48757259001161435,0.6666666666666666,0.34146341463414637,0.00848749731897518,2.0
"['Pub', 'Liffey']",0.26840882694541235,0.5476190476190477,0.12195121951219512,0.01614892873667413,0.5139953542392567,0.6666666666666666,0.2926829268292683,0.010151638089302745,2.0
"['Pub', 'Price Area']",0.3584204413472706,0.5476190476190477,0.07317073170731707,0.018849445786643035,0.5409988385598142,0.7380952380952381,0.4523809523809524,0.0057614852405368285,2.0
"['Luas', 'Museum']",0.22549361207897797,0.30952380952380953,0.12195121951219512,0.0025936166653851705,0.4609175377468061,0.5609756097560976,0.34146341463414637,0.004942801431498637,2.0
"['Luas', 'Restaurant']",0.16202090592334495,0.30952380952380953,0.024390243902439025,0.011426494055881326,0.4685249709639955,0.5609756097560976,0.35714285714285715,0.006987782620484248,2.0
"['Luas', 'Company']",0.1962253193960511,0.30952380952380953,0.0975609756097561,0.004942558621703688,0.4955284552845528,0.6341463414634146,0.3333333333333333,0.0051373190561173915,2.0
"['Luas', 'Liffey']",0.3952380952380952,0.5609756097560976,0.2926829268292683,0.008055633119795609,0.5727642276422763,0.7317073170731707,0.43902439024390244,0.00516483749954473,2.0
"['Luas', 'Price Area']",0.3078397212543554,0.40476190476190477,0.21951219512195122,0.00478001095341964,0.5125435540069687,0.6341463414634146,0.3333333333333333,0.008150059151163937,2.0
"['Museum', 'Restaurant']",0.22061556329849016,0.4523809523809524,0.024390243902439025,0.026954075899644013,0.5307200929152149,0.7380952380952381,0.34146341463414637,0.01250001348943305,2.0
"['Museum', 'Company']",0.20116144018583043,0.2619047619047619,0.024390243902439025,0.004603282518639024,0.4876887340301974,0.6666666666666666,0.3170731707317073,0.010230237643342084,2.0
"['Museum', 'Liffey']",0.27845528455284557,0.4878048780487805,0.12195121951219512,0.01539287636529924,0.48960511033681764,0.6428571428571429,0.2682926829268293,0.010488604126957148,2.0
"['Museum', 'Price Area']",0.16225319396051105,0.2926829268292683,0.0,0.010152970170816691,0.4879790940766551,0.6341463414634146,0.3902439024390244,0.004767843484806178,2.0
"['Restaurant', 'Company']",0.24041811846689898,0.3902439024390244,0.07317073170731707,0.006409571562116816,0.4925667828106852,0.6428571428571429,0.3170731707317073,0.008603479464361593,2.0
"['Restaurant', 'Liffey']",0.2517421602787457,0.40476190476190477,0.12195121951219512,0.008628060583741725,0.47520325203252034,0.5952380952380952,0.24390243902439024,0.00865482361891812,2.0
"['Restaurant', 'Price Area']",0.23211382113821138,0.5,0.07317073170731707,0.01703499900852667,0.5436701509872242,0.6585365853658537,0.4523809523809524,0.004048772394145047,2.0
"['Company', 'Liffey']",0.329849012775842,0.5365853658536586,0.24390243902439024,0.006834084020282713,0.5118466898954704,0.6585365853658537,0.2926829268292683,0.0080130739585146,2.0
"['Company', 'Price Area']",0.18873403019744486,0.35714285714285715,0.024390243902439025,0.015403853391445812,0.5002322880371661,0.6585365853658537,0.3333333333333333,0.009355744677406953,2.0
"['Liffey', 'Price Area']",0.32688734030197447,0.5476190476190477,0.14634146341463414,0.01502833792648529,0.5047619047619047,0.5853658536585366,0.34146341463414637,0.004130316016948124,2.0
"['Hotel', 'Tourism', 'University']",0.25940766550522654,0.4146341463414634,0.17073170731707318,0.006689683011812697,0.46074332171893156,0.5952380952380952,0.34146341463414637,0.008170225853577599,3.0
"['Hotel', 'Tourism', 'Cafe']",0.2763066202090593,0.42857142857142855,0.14634146341463414,0.0056284524517719045,0.47787456445993026,0.6190476190476191,0.36585365853658536,0.00710329600807208,3.0
"['Hotel', 'Tourism', 'Pub']",0.2904761904761905,0.47619047619047616,0.14634146341463414,0.012466785643466188,0.5095238095238095,0.6097560975609756,0.4146341463414634,0.00402870011776275,3.0
"['Hotel', 'Tourism', 'Luas']",0.23478513356562142,0.40476190476190477,0.07317073170731707,0.010442847970042666,0.45145180023228804,0.5609756097560976,0.3170731707317073,0.00437996495445293,3.0
"['Hotel', 'Tourism', 'Museum']",0.26225319396051106,0.43902439024390244,0.07142857142857142,0.013672902831566894,0.5214285714285716,0.6666666666666666,0.4146341463414634,0.006471585858217966,3.0
"['Hotel', 'Tourism', 'Restaurant']",0.28583042973286876,0.42857142857142855,0.14634146341463414,0.010312253396302005,0.4851916376306621,0.6097560975609756,0.34146341463414637,0.007050201599576972,3.0
"['Hotel', 'Tourism', 'Company']",0.2983159117305459,0.4634146341463415,0.1951219512195122,0.007620453892443353,0.48042973286875723,0.5952380952380952,0.3170731707317073,0.007102054980231236,3.0
"['Hotel', 'Tourism', 'Liffey']",0.31713124274099885,0.5714285714285714,0.21951219512195122,0.014020272594463127,0.5216608594657375,0.6190476190476191,0.34146341463414637,0.006539950304928634,3.0
"['Hotel', 'Tourism', 'Price Area']",0.32003484320557496,0.47619047619047616,0.21951219512195122,0.007942203849614405,0.4878048780487805,0.5853658536585366,0.36585365853658536,0.005182842520311713,3.0
"['Hotel', 'University', 'Cafe']",0.2667828106852498,0.38095238095238093,0.17073170731707318,0.004570503196321161,0.494773519163763,0.6428571428571429,0.3902439024390244,0.006653595406038682,3.0
"['Hotel', 'University', 'Pub']",0.2811846689895471,0.4523809523809524,0.14634146341463414,0.008461705522978575,0.5022067363530778,0.6666666666666666,0.36585365853658536,0.008399114553614428,3.0
"['Hotel', 'University', 'Luas']",0.25958188153310113,0.3170731707317073,0.12195121951219512,0.003845972257631984,0.5074912891986063,0.6829268292682927,0.40476190476190477,0.005428717788920052,3.0
"['Hotel', 'University', 'Museum']",0.27415795586527303,0.4146341463414634,0.17073170731707318,0.005605294467578821,0.48983739837398377,0.6428571428571429,0.34146341463414637,0.009370788767618887,3.0
"['Hotel', 'University', 'Restaurant']",0.2715447154471545,0.42857142857142855,0.17073170731707318,0.007646566062474959,0.49001161440185825,0.6190476190476191,0.34146341463414637,0.00791787902946227,3.0
"['Hotel', 'University', 'Company']",0.2545876887340302,0.3902439024390244,0.14634146341463414,0.006705003635402207,0.4635307781649245,0.6341463414634146,0.34146341463414637,0.006494474053749995,3.0
"['Hotel', 'University', 'Liffey']",0.2909407665505227,0.5609756097560976,0.14634146341463414,0.013627092716920202,0.4898954703832753,0.6428571428571429,0.2926829268292683,0.008244485182532266,3.0
"['Hotel', 'University', 'Price Area']",0.3007549361207898,0.4634146341463415,0.1951219512195122,0.006966243368257477,0.5145180023228804,0.5853658536585366,0.3902439024390244,0.0030925874216432554,3.0
"['Hotel', 'Cafe', 'Pub']",0.29785133565621374,0.5238095238095238,0.17073170731707318,0.011441632572124626,0.521602787456446,0.6428571428571429,0.34146341463414637,0.0066901382801782235,3.0
"['Hotel', 'Cafe', 'Luas']",0.2787456445993032,0.38095238095238093,0.21951219512195122,0.0029512181632518164,0.5025551684088271,0.5853658536585366,0.40476190476190477,0.0037447475520051383,3.0
"['Hotel', 'Cafe', 'Museum']",0.28112659698025555,0.47619047619047616,0.1951219512195122,0.0063625912391528094,0.5018583042973287,0.6190476190476191,0.36585365853658536,0.008184969803904114,3.0
"['Hotel', 'Cafe', 'Restaurant']",0.28356562137049945,0.47619047619047616,0.14634146341463414,0.009684876726816049,0.4875145180023228,0.5853658536585366,0.3170731707317073,0.006054006968641114,3.0
"['Hotel', 'Cafe', 'Company']",0.2863530778164925,0.4146341463414634,0.17073170731707318,0.004421192034219993,0.5022648083623693,0.6829268292682927,0.3170731707317073,0.010636313418883322,3.0
"['Hotel', 'Cafe', 'Liffey']",0.2856562137049942,0.4634146341463415,0.12195121951219512,0.014639032888586725,0.49488966318234606,0.6190476190476191,0.3170731707317073,0.005730972142971804,3.0
"['Hotel', 'Cafe', 'Price Area']",0.31016260162601633,0.5238095238095238,0.21951219512195122,0.01202491565731984,0.4854239256678282,0.5714285714285714,0.40476190476190477,0.0027514700109669095,3.0
"['Hotel', 'Pub', 'Luas']",0.2739256678281069,0.3902439024390244,0.14634146341463414,0.005809632399459882,0.454006968641115,0.5609756097560976,0.35714285714285715,0.004684529373914946,3.0
"['Hotel', 'Pub', 'Museum']",0.3199767711962834,0.5,0.1951219512195122,0.010482098847867525,0.5335075493612079,0.6428571428571429,0.36585365853658536,0.007332319602439431,3.0
"['Hotel', 'Pub', 'Restaurant']",0.2612659698025552,0.5,0.14634146341463414,0.010812350520219985,0.5045296167247386,0.5952380952380952,0.34146341463414637,0.005039503804694592,3.0
"['Hotel', 'Pub', 'Company']",0.30760743321718936,0.47619047619047616,0.1951219512195122,0.00951693328531095,0.5048199767711963,0.6585365853658537,0.3170731707317073,0.008606801237250801,3.0
"['Hotel', 'Pub', 'Liffey']",0.29512195121951224,0.5476190476190477,0.17073170731707318,0.016658154834410466,0.5217770034843208,0.6585365853658537,0.36585365853658536,0.00516316480984621,3.0
"['Hotel', 'Pub', 'Price Area']",0.3437862950058072,0.5476190476190477,0.1951219512195122,0.01651410117884156,0.5073170731707318,0.5609756097560976,0.4146341463414634,0.002422580771352763,3.0
"['Hotel', 'Luas', 'Museum']",0.21573751451800235,0.35714285714285715,0.0975609756097561,0.006009491839567475,0.453774680603949,0.6097560975609756,0.34146341463414637,0.008543141230317231,3.0
"['Hotel', 'Luas', 'Restaurant']",0.27624854819976774,0.38095238095238093,0.12195121951219512,0.006456990291655032,0.47572590011614413,0.5853658536585366,0.3902439024390244,0.00411385890862393,3.0
"['Hotel', 'Luas', 'Company']",0.2642276422764228,0.36585365853658536,0.12195121951219512,0.0067188842620133525,0.47578397212543566,0.5952380952380952,0.3333333333333333,0.007024625634509207,3.0
"['Hotel', 'Luas', 'Liffey']",0.36869918699186993,0.5121951219512195,0.1951219512195122,0.008686550765457879,0.5386759581881533,0.6585365853658537,0.4146341463414634,0.003921121889168122,3.0
"['Hotel', 'Luas', 'Price Area']",0.27369337979094077,0.40476190476190477,0.07317073170731707,0.011430814046816427,0.47822299651567957,0.6341463414634146,0.36585365853658536,0.006222759776129369,3.0
"['Hotel', 'Museum', 'Restaurant']",0.3127758420441348,0.47619047619047616,0.1951219512195122,0.008501054199193062,0.4945993031358885,0.6666666666666666,0.3170731707317073,0.009638068394123463,3.0
"['Hotel', 'Museum', 'Company']",0.2740998838559815,0.4634146341463415,0.17073170731707318,0.006740130119071226,0.4781649245063879,0.6829268292682927,0.2926829268292683,0.015186214878574873,3.0
"['Hotel', 'Museum', 'Liffey']",0.27386759581881537,0.5121951219512195,0.12195121951219512,0.01274071556046571,0.5067363530778165,0.6428571428571429,0.34146341463414637,0.0064717713379224395,3.0
"['Hotel', 'Museum', 'Price Area']",0.26695702671312427,0.40476190476190477,0.04878048780487805,0.011821872711011828,0.488095238095238,0.6341463414634146,0.36585365853658536,0.006413905042484969,3.0
"['Hotel', 'Restaurant', 'Company']",0.30545876887340306,0.4878048780487805,0.1951219512195122,0.007769441308151259,0.5167828106852497,0.6585365853658537,0.34146341463414637,0.008478543707786508,3.0
"['Hotel', 'Restaurant', 'Liffey']",0.29274099883855986,0.5476190476190477,0.12195121951219512,0.01643623005418705,0.48286875725900114,0.5853658536585366,0.2682926829268293,0.007020794635522264,3.0
"['Hotel', 'Restaurant', 'Price Area']",0.3317653890824623,0.5476190476190477,0.21951219512195122,0.010506652988381552,0.4707897793263648,0.5714285714285714,0.3902439024390244,0.005204091749727853,3.0
"['Hotel', 'Company', 'Liffey']",0.3249709639953542,0.5365853658536586,0.21951219512195122,0.00751302067525404,0.5047038327526132,0.5853658536585366,0.36585365853658536,0.003938405225266787,3.0
"['Hotel', 'Company', 'Price Area']",0.2814169570267132,0.43902439024390244,0.14634146341463414,0.007216792725418546,0.48588850174216025,0.6097560975609756,0.3333333333333333,0.006255727950509968,3.0
"['Hotel', 'Liffey', 'Price Area']",0.3077235772357724,0.5238095238095238,0.14634146341463414,0.011925768324383097,0.5073751451800232,0.5609756097560976,0.4146341463414634,0.002251659537501301,3.0
"['Tourism', 'University', 'Cafe']",0.2542973286875726,0.40476190476190477,0.0975609756097561,0.010774849896333706,0.46811846689895464,0.5952380952380952,0.2926829268292683,0.007561801837530574,3.0
"['Tourism', 'University', 'Pub']",0.2811846689895471,0.3902439024390244,0.17073170731707318,0.00628511805277336,0.46538908246225325,0.7142857142857143,0.2926829268292683,0.012730800827172036,3.0
"['Tourism', 'University', 'Luas']",0.2422183507549361,0.40476190476190477,0.04878048780487805,0.009838683242482002,0.5264808362369339,0.6666666666666666,0.4146341463414634,0.007725142010006463,3.0
"['Tourism', 'University', 'Museum']",0.27119628339140534,0.42857142857142855,0.0975609756097561,0.011325255860821424,0.4754936120789779,0.6341463414634146,0.3170731707317073,0.008147738968678885,3.0
"['Tourism', 'University', 'Restaurant']",0.2691056910569106,0.3902439024390244,0.14634146341463414,0.005426003040518211,0.45592334494773523,0.5952380952380952,0.2926829268292683,0.007468320066475927,3.0
"['Tourism', 'University', 'Company']",0.26167247386759585,0.4146341463414634,0.14634146341463414,0.007121354986571268,0.4851916376306621,0.6428571428571429,0.34146341463414637,0.006376943995920798,3.0
"['Tourism', 'University', 'Liffey']",0.3005226480836237,0.4878048780487805,0.1951219512195122,0.008101163328706458,0.5067363530778165,0.7142857142857143,0.24390243902439024,0.01221766279385044,3.0
"['Tourism', 'University', 'Price Area']",0.28821138211382114,0.43902439024390244,0.07317073170731707,0.012362933870752347,0.4902439024390244,0.6341463414634146,0.40476190476190477,0.005883065500640074,3.0
"['Tourism', 'Cafe', 'Pub']",0.2734610917537747,0.47619047619047616,0.024390243902439025,0.015200058409245118,0.509117305458769,0.6904761904761905,0.3170731707317073,0.01059892071046146,3.0
"['Tourism', 'Cafe', 'Luas']",0.22775842044134728,0.3170731707317073,0.07317073170731707,0.0063114898943912295,0.4708478513356563,0.5952380952380952,0.35714285714285715,0.007451954011824834,3.0
"['Tourism', 'Cafe', 'Museum']",0.21742160278745642,0.47619047619047616,0.024390243902439025,0.02263467512723908,0.5260743321718933,0.7142857142857143,0.4146341463414634,0.008031369002092214,3.0
"['Tourism', 'Cafe', 'Restaurant']",0.21498257839721258,0.47619047619047616,0.0,0.020417457484679373,0.5164343786295007,0.6904761904761905,0.3170731707317073,0.010055026769779894,3.0
"['Tourism', 'Cafe', 'Company']",0.22270615563298493,0.40476190476190477,0.07317073170731707,0.007845538572359343,0.5091753774680605,0.7142857142857143,0.2682926829268293,0.011108062499241221,3.0
"['Tourism', 'Cafe', 'Liffey']",0.30040650406504066,0.4878048780487805,0.1951219512195122,0.010122204146381932,0.4777003484320558,0.6666666666666666,0.2682926829268293,0.009951707829671624,3.0
"['Tourism', 'Cafe', 'Price Area']",0.22950058072009294,0.47619047619047616,0.0,0.01948500042491714,0.4900696864111498,0.6097560975609756,0.36585365853658536,0.00574315647337658,3.0
"['Tourism', 'Pub', 'Luas']",0.21800232288037166,0.30952380952380953,0.024390243902439025,0.007804932006512699,0.465911730545877,0.6428571428571429,0.3333333333333333,0.009367470367087943,3.0
"['Tourism', 'Pub', 'Museum']",0.2977351916376306,0.5,0.024390243902439025,0.020158342337529896,0.5382694541231127,0.7619047619047619,0.4146341463414634,0.008952967068247086,3.0
"['Tourism', 'Pub', 'Restaurant']",0.2905923344947735,0.5,0.024390243902439025,0.01494117932717406,0.5138211382113822,0.8095238095238095,0.2682926829268293,0.018012493912893335,3.0
"['Tourism', 'Pub', 'Company']",0.2811846689895471,0.43902439024390244,0.1951219512195122,0.007073170731707316,0.48013937282229957,0.7142857142857143,0.3170731707317073,0.010299505882067283,3.0
"['Tourism', 'Pub', 'Liffey']",0.2953542392566783,0.4523809523809524,0.17073170731707318,0.012589094332954279,0.4876887340301975,0.5952380952380952,0.3170731707317073,0.006098221957829334,3.0
"['Tourism', 'Pub', 'Price Area']",0.28832752613240414,0.47619047619047616,0.07317073170731707,0.010753455655512252,0.48501742160278755,0.6904761904761905,0.36585365853658536,0.008627423208029993,3.0
"['Tourism', 'Luas', 'Museum']",0.21312427409988385,0.3333333333333333,0.0975609756097561,0.007165924073377118,0.4609175377468061,0.6666666666666666,0.35714285714285715,0.009121018425216608,3.0
"['Tourism', 'Luas', 'Restaurant']",0.19860627177700346,0.3170731707317073,0.024390243902439025,0.01114179957130582,0.4563879210220674,0.5714285714285714,0.30952380952380953,0.007233334142699317,3.0
"['Tourism', 'Luas', 'Company']",0.22764227642276422,0.3333333333333333,0.04878048780487805,0.006927093661180513,0.46585365853658545,0.6428571428571429,0.34146341463414637,0.008626546394881572,3.0
"['Tourism', 'Luas', 'Liffey']",0.3760743321718932,0.5609756097560976,0.2682926829268293,0.0071584509274659714,0.5242160278745646,0.6097560975609756,0.43902439024390244,0.0019575898969542214,3.0
"['Tourism', 'Luas', 'Price Area']",0.27369337979094077,0.40476190476190477,0.07317073170731707,0.00952718525443094,0.4928571428571429,0.6585365853658537,0.3902439024390244,0.007932329584619887,3.0
"['Tourism', 'Museum', 'Restaurant']",0.22468060394889666,0.47619047619047616,0.024390243902439025,0.02260494778914937,0.5309523809523811,0.6904761904761905,0.4146341463414634,0.008132512771120743,3.0
"['Tourism', 'Museum', 'Company']",0.22299651567944254,0.38095238095238093,0.04878048780487805,0.007913441005987959,0.5140534262485482,0.7380952380952381,0.3170731707317073,0.010468461031051327,3.0
"['Tourism', 'Museum', 'Liffey']",0.3029616724738676,0.4878048780487805,0.1951219512195122,0.008473390744360404,0.4970383275261325,0.6428571428571429,0.2926829268292683,0.008966996078621815,3.0
"['Tourism', 'Museum', 'Price Area']",0.20058072009291522,0.42857142857142855,0.0,0.022380871444354064,0.49727061556329855,0.6428571428571429,0.36585365853658536,0.008633780103356036,3.0
"['Tourism', 'Restaurant', 'Company']",0.2544715447154472,0.38095238095238093,0.07317073170731707,0.00759278369289417,0.4923344947735191,0.6904761904761905,0.34146341463414637,0.008198256895460939,3.0
"['Tourism', 'Restaurant', 'Liffey']",0.3027874564459931,0.4878048780487805,0.1951219512195122,0.010313224635481795,0.48995354239256683,0.6428571428571429,0.2926829268292683,0.009730066327542324,3.0
"['Tourism', 'Restaurant', 'Price Area']",0.22491289198606274,0.47619047619047616,0.0,0.015221884311924252,0.48025551684088275,0.6190476190476191,0.36585365853658536,0.006675987864906026,3.0
"['Tourism', 'Company', 'Liffey']",0.29349593495934967,0.5365853658536586,0.21951219512195122,0.008355165980728997,0.4998257839721254,0.6190476190476191,0.3170731707317073,0.006403032559444559,3.0
"['Tourism', 'Company', 'Price Area']",0.25696864111498263,0.40476190476190477,0.0975609756097561,0.005930039078887554,0.4829849012775842,0.5476190476190477,0.3902439024390244,0.002351076659099096,3.0
"['Tourism', 'Liffey', 'Price Area']",0.3006387921022068,0.5121951219512195,0.1951219512195122,0.008210481694164875,0.46811846689895464,0.6190476190476191,0.3170731707317073,0.00740923634970546,3.0
"['University', 'Cafe', 'Pub']",0.3198606271777004,0.5238095238095238,0.14634146341463414,0.010717408518037397,0.5020905923344948,0.6428571428571429,0.36585365853658536,0.005248819337372071,3.0
"['University', 'Cafe', 'Luas']",0.28617886178861796,0.3902439024390244,0.12195121951219512,0.007183244505416683,0.5095238095238097,0.6428571428571429,0.4146341463414634,0.00550822113497392,3.0
"['University', 'Cafe', 'Museum']",0.2835075493612079,0.4523809523809524,0.0975609756097561,0.010525453885698637,0.5164924506387921,0.6666666666666666,0.34146341463414637,0.008607890508969799,3.0
