Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Dublin 6,53.324799,-6.26688,The Orange Tree Bakery,53.3263017841516,-6.264923528599028,Sandwich Place
Dublin 6,53.324799,-6.26688,Farmer Browns,53.324846846437865,-6.26519213742506,Restaurant
Dublin 6,53.324799,-6.26688,Manifesto,53.323851394640414,-6.265345862474759,Pizza Place
Dublin 6,53.324799,-6.26688,Kafka,53.32324740728558,-6.265518062500579,Restaurant
Dublin 6,53.324799,-6.26688,Camile Thai,53.32561272812375,-6.265108946406852,Thai Restaurant
Dublin 6,53.324799,-6.26688,Tadka House,53.32557497749746,-6.265168586458611,North Indian Restaurant
Dublin 6,53.324799,-6.26688,Hit The Spot,53.325477,-6.265045,Fast Food Restaurant
Dublin 6,53.324799,-6.26688,Tolteca,53.323227996156916,-6.26560913487961,Mexican Restaurant
Dublin 6,53.324799,-6.26688,White Pepper Cafe,53.32355506102389,-6.265189242505795,Café
Dublin 6,53.324799,-6.26688,Baked,53.325419,-6.265057,Bakery
Dublin 6,53.324799,-6.26688,Subway,53.32556594229407,-6.264849882432486,Sandwich Place
Dublin 6,53.324799,-6.26688,Chopped,53.32658,-6.264835,Salad Place
Dublin 6,53.324799,-6.26688,Isabella's cafe,53.322766,-6.265556,Café
Dublin 6,53.324799,-6.26688,McDonald's,53.323575738073494,-6.265473922020298,Fast Food Restaurant
Dublin 6,53.324799,-6.263297,Umi Falafel,53.32460317198452,-6.2652399510660395,Falafel Restaurant
Dublin 6,53.324799,-6.263297,The Orange Tree Bakery,53.3263017841516,-6.264923528599028,Sandwich Place
Dublin 6,53.324799,-6.263297,Farmer Browns,53.324846846437865,-6.26519213742506,Restaurant
Dublin 6,53.324799,-6.263297,Manifesto,53.323851394640414,-6.265345862474759,Pizza Place
Dublin 6,53.324799,-6.263297,Kafka,53.32324740728558,-6.265518062500579,Restaurant
Dublin 6,53.324799,-6.263297,Camile Thai,53.32561272812375,-6.265108946406852,Thai Restaurant
Dublin 6,53.324799,-6.263297,Tadka House,53.32557497749746,-6.265168586458611,North Indian Restaurant
Dublin 6,53.324799,-6.263297,Hit The Spot,53.325477,-6.265045,Fast Food Restaurant
Dublin 6,53.324799,-6.263297,White Pepper Cafe,53.32355506102389,-6.265189242505795,Café
Dublin 6,53.324799,-6.263297,Baked,53.325419,-6.265057,Bakery
Dublin 6,53.324799,-6.263297,Subway,53.32556594229407,-6.264849882432486,Sandwich Place
Dublin 6,53.324799,-6.263297,Chopped,53.32658,-6.264835,Salad Place
Dublin 6,53.324799,-6.263297,Domino's Pizza,53.326688366270915,-6.2647075775586245,Pizza Place
Dublin 6,53.324799,-6.263297,Tolteca,53.323227996156916,-6.26560913487961,Mexican Restaurant
Dublin 6,53.324799,-6.263297,McDonald's,53.323575738073494,-6.265473922020298,Fast Food Restaurant
Dublin 6,53.324799,-6.256131,Kinara Kitchen,53.32583498794115,-6.255525545236027,Indian Restaurant
Dublin 6,53.324799,-6.256131,Host Restaurant,53.3260673227282,-6.255855560302734,Restaurant
Dublin 6,53.324799,-6.256131,The Butcher Grill,53.32428802159964,-6.252727790636183,Steakhouse
Dublin 6,53.324799,-6.256131,Rita's,53.325863,-6.2555695,Pizza Place
Dublin 6,53.324799,-6.256131,Dillinger's,53.324844,-6.2540665,Restaurant
Dublin 6,53.324799,-6.256131,TriBeCa,53.32436697233526,-6.252996317860284,American Restaurant
Dublin 6,53.324799,-6.256131,Butlers Chocolate Café,53.32456624542825,-6.2533982105337635,Café
Dublin 6,53.324799,-6.256131,Pinocchio,53.32613385462879,-6.2558233677717086,Italian Restaurant
Dublin 6,53.324799,-6.256131,Wowburger,53.325192824696934,-6.255143298463731,Burger Joint
Dublin 6,53.324799,-6.256131,Milano,53.32506855639537,-6.254135063450917,Pizza Place
Dublin 6,53.324799,-6.256131,Ranelagh Takeaway,53.32506094285842,-6.255430836802993,Fast Food Restaurant
Dublin 6,53.324799,-6.256131,Mak At D6,53.325117103611305,-6.255344134954406,Dim Sum Restaurant
Dublin 6,53.324799,-6.256131,Mario's,53.324986,-6.254391,Italian Restaurant
Dublin 6,53.324799,-6.256131,The Natural Bakery,53.3253745073599,-6.254976935571335,Bakery
Dublin 6,53.324799,-6.256131,Emerald Court,53.32600108868111,-6.255703720916797,Chinese Restaurant
Dublin 6,53.324799,-6.256131,Gammells,53.32528301478512,-6.254421197330875,Café
Dublin 6,53.324799,-6.256131,Rasoi Indian To Go,53.32517,-6.254991,Indian Restaurant
Dublin 6,53.324799,-6.256131,Subway,53.32508403711692,-6.255234124400796,Sandwich Place
Dublin 6,53.324799,-6.256131,Diep at Home,53.325325,-6.254812,Thai Restaurant
Dublin 6,53.324799,-6.256131,Antica Venezia,53.32430340065113,-6.252744941189423,Italian Restaurant
Dublin 6,53.324799,-6.252547,Bunsen,53.32401992841422,-6.251677172729034,Burger Joint
Dublin 6,53.324799,-6.252547,The Butcher Grill,53.32428802159964,-6.252727790636183,Steakhouse
Dublin 6,53.324799,-6.252547,La Bodega,53.32407420573651,-6.251773712393442,Tapas Restaurant
Dublin 6,53.324799,-6.252547,Kinara Kitchen,53.32583498794115,-6.255525545236027,Indian Restaurant
Dublin 6,53.324799,-6.252547,TriBeCa,53.32436697233526,-6.252996317860284,American Restaurant
Dublin 6,53.324799,-6.252547,Dillinger's,53.324844,-6.2540665,Restaurant
Dublin 6,53.324799,-6.252547,Butlers Chocolate Café,53.32456624542825,-6.2533982105337635,Café
Dublin 6,53.324799,-6.252547,Michie Sushi,53.32539546923294,-6.251777211275069,Sushi Restaurant
Dublin 6,53.324799,-6.252547,Rita's,53.325863,-6.2555695,Pizza Place
Dublin 6,53.324799,-6.252547,Layla’s,53.32369,-6.250781,Restaurant
Dublin 6,53.324799,-6.252547,The Wild Goose,53.323305,-6.250069,French Restaurant
Dublin 6,53.324799,-6.252547,Cinnamon,53.32282860309258,-6.252679824829102,Restaurant
Dublin 6,53.324799,-6.252547,Wowburger,53.325192824696934,-6.255143298463731,Burger Joint
Dublin 6,53.324799,-6.252547,Milano,53.32506855639537,-6.254135063450917,Pizza Place
Dublin 6,53.324799,-6.252547,Ranelagh Takeaway,53.32506094285842,-6.255430836802993,Fast Food Restaurant
Dublin 6,53.324799,-6.252547,Mak At D6,53.325117103611305,-6.255344134954406,Dim Sum Restaurant
Dublin 6,53.324799,-6.252547,Mario's,53.324986,-6.254391,Italian Restaurant
Dublin 6,53.324799,-6.252547,Nightmarket,53.323893,-6.251195,Thai Restaurant
Dublin 6,53.324799,-6.252547,The Natural Bakery,53.3253745073599,-6.254976935571335,Bakery
Dublin 6,53.324799,-6.252547,Gammells,53.32528301478512,-6.254421197330875,Café
Dublin 6,53.324799,-6.252547,Deli 97,53.32404476481452,-6.25168734594242,Deli / Bodega
Dublin 6,53.324799,-6.252547,Luigi's,53.323873,-6.251319,Fast Food Restaurant
Dublin 6,53.324799,-6.252547,Rasoi Indian To Go,53.32517,-6.254991,Indian Restaurant
Dublin 6,53.324799,-6.252547,Antica Venezia,53.32430340065113,-6.252744941189423,Italian Restaurant
Dublin 6,53.324799,-6.252547,Subway,53.32508403711692,-6.255234124400796,Sandwich Place
Dublin 6,53.324799,-6.252547,Diep at Home,53.325325,-6.254812,Thai Restaurant
Dublin 6,53.324799,-6.252547,Emerald Court,53.32600108868111,-6.255703720916797,Chinese Restaurant
Dublin 4,53.324799,-6.248964,Bunsen,53.32401992841422,-6.251677172729034,Burger Joint
Dublin 4,53.324799,-6.248964,La Bodega,53.32407420573651,-6.251773712393442,Tapas Restaurant
Dublin 4,53.324799,-6.248964,Michie Sushi,53.32539546923294,-6.251777211275069,Sushi Restaurant
Dublin 4,53.324799,-6.248964,Layla’s,53.32369,-6.250781,Restaurant
Dublin 4,53.324799,-6.248964,The Wild Goose,53.323305,-6.250069,French Restaurant
Dublin 4,53.324799,-6.248964,Nightmarket,53.323893,-6.251195,Thai Restaurant
Dublin 4,53.324799,-6.248964,Deli 97,53.32404476481452,-6.25168734594242,Deli / Bodega
Dublin 4,53.324799,-6.248964,Luigi's,53.323873,-6.251319,Fast Food Restaurant
Dublin 4,53.324799,-6.241797,Café Java,53.32452093630326,-6.240511076360754,Café
Dublin 4,53.324799,-6.241797,The Butler's Pantry,53.324180788700666,-6.239782280929698,Deli / Bodega
Dublin 4,53.324799,-6.241797,Avalon,53.324452,-6.24023,Restaurant
Dublin 4,53.324799,-6.238214,Marco Pierre White Courtyard,53.322693937636245,-6.238742673320479,Restaurant
Dublin 4,53.324799,-6.238214,O'Connells,53.32292082683365,-6.238303543839764,Restaurant
Dublin 4,53.324799,-6.238214,Café Java,53.32452093630326,-6.240511076360754,Café
Dublin 4,53.324799,-6.238214,The Natural Bakery,53.322635,-6.2379,Bakery
Dublin 4,53.324799,-6.231047,Real Gourmet Burger,53.32464893493078,-6.229426844266199,Burger Joint
Dublin 4,53.324799,-6.227464,The Brasserie Restaurant,53.32592272475035,-6.224632317451135,Breakfast Spot
Dublin 4,53.324799,-6.227464,D4 Diner,53.3261785810382,-6.226296606333279,Diner
Dublin 4,53.324799,-6.227464,Seasons Restaurant,53.32669421212802,-6.226322729902974,Breakfast Spot
Dublin 6,53.327043,-6.27763,Hx46,53.32756009699546,-6.2772526911862725,Asian Restaurant
Dublin 6,53.327043,-6.27763,3 in 1,53.327694,-6.277505,Fast Food Restaurant
Dublin 6,53.327043,-6.274047,Hx46,53.32756009699546,-6.2772526911862725,Asian Restaurant
Dublin 6,53.327043,-6.274047,The Patisserie,53.328418,-6.274544,Middle Eastern Restaurant
Dublin 6,53.327043,-6.274047,3 in 1,53.327694,-6.277505,Fast Food Restaurant
Dublin 6,53.327043,-6.26688,The Orange Tree Bakery,53.3263017841516,-6.264923528599028,Sandwich Place
Dublin 6,53.327043,-6.26688,Camile Thai,53.32561272812375,-6.265108946406852,Thai Restaurant
Dublin 6,53.327043,-6.26688,Domino's Pizza,53.326688366270915,-6.2647075775586245,Pizza Place
Dublin 6,53.327043,-6.26688,Tadka House,53.32557497749746,-6.265168586458611,North Indian Restaurant
Dublin 6,53.327043,-6.26688,Chopped,53.32658,-6.264835,Salad Place
Dublin 6,53.327043,-6.26688,Hit The Spot,53.325477,-6.265045,Fast Food Restaurant
Dublin 6,53.327043,-6.26688,Subway,53.32556594229407,-6.264849882432486,Sandwich Place
Dublin 6,53.327043,-6.26688,Baked,53.325419,-6.265057,Bakery
Dublin 6,53.327043,-6.26688,New Empire,53.327109,-6.264885,Chinese Restaurant
Dublin 6,53.327043,-6.263297,The Orange Tree Bakery,53.3263017841516,-6.264923528599028,Sandwich Place
Dublin 6,53.327043,-6.263297,Camile Thai,53.32561272812375,-6.265108946406852,Thai Restaurant
Dublin 6,53.327043,-6.263297,Domino's Pizza,53.326688366270915,-6.2647075775586245,Pizza Place
Dublin 6,53.327043,-6.263297,Chopped,53.32658,-6.264835,Salad Place
Dublin 6,53.327043,-6.263297,Subway,53.32556594229407,-6.264849882432486,Sandwich Place
Dublin 6,53.327043,-6.263297,Tadka House,53.32557497749746,-6.265168586458611,North Indian Restaurant
Dublin 6,53.327043,-6.263297,Hit The Spot,53.325477,-6.265045,Fast Food Restaurant
Dublin 6,53.327043,-6.263297,Baked,53.325419,-6.265057,Bakery
Dublin 6,53.327043,-6.263297,New Empire,53.327109,-6.264885,Chinese Restaurant
Dublin 6,53.327043,-6.256131,Kinara Kitchen,53.32583498794115,-6.255525545236027,Indian Restaurant
Dublin 6,53.327043,-6.256131,Host Restaurant,53.3260673227282,-6.255855560302734,Restaurant
Dublin 6,53.327043,-6.256131,Rita's,53.325863,-6.2555695,Pizza Place
Dublin 6,53.327043,-6.256131,Pinocchio,53.32613385462879,-6.2558233677717086,Italian Restaurant
Dublin 6,53.327043,-6.256131,Wowburger,53.325192824696934,-6.255143298463731,Burger Joint
Dublin 6,53.327043,-6.256131,Mak At D6,53.325117103611305,-6.255344134954406,Dim Sum Restaurant
Dublin 6,53.327043,-6.256131,Ranelagh Takeaway,53.32506094285842,-6.255430836802993,Fast Food Restaurant
Dublin 6,53.327043,-6.256131,The Natural Bakery,53.3253745073599,-6.254976935571335,Bakery
Dublin 6,53.327043,-6.256131,Emerald Court,53.32600108868111,-6.255703720916797,Chinese Restaurant
Dublin 6,53.327043,-6.256131,Rasoi Indian To Go,53.32517,-6.254991,Indian Restaurant
Dublin 6,53.327043,-6.256131,Subway,53.32508403711692,-6.255234124400796,Sandwich Place
Dublin 6,53.327043,-6.256131,Gammells,53.32528301478512,-6.254421197330875,Café
Dublin 6,53.327043,-6.256131,Diep at Home,53.325325,-6.254812,Thai Restaurant
Dublin 6,53.327043,-6.252547,Kinara Kitchen,53.32583498794115,-6.255525545236027,Indian Restaurant
Dublin 6,53.327043,-6.252547,Host Restaurant,53.3260673227282,-6.255855560302734,Restaurant
Dublin 6,53.327043,-6.252547,Michie Sushi,53.32539546923294,-6.251777211275069,Sushi Restaurant
Dublin 6,53.327043,-6.252547,Rita's,53.325863,-6.2555695,Pizza Place
Dublin 6,53.327043,-6.252547,Pinocchio,53.32613385462879,-6.2558233677717086,Italian Restaurant
Dublin 6,53.327043,-6.252547,Milano,53.32506855639537,-6.254135063450917,Pizza Place
Dublin 6,53.327043,-6.252547,The Natural Bakery,53.3253745073599,-6.254976935571335,Bakery
Dublin 6,53.327043,-6.252547,Gammells,53.32528301478512,-6.254421197330875,Café
Dublin 6,53.327043,-6.252547,Emerald Court,53.32600108868111,-6.255703720916797,Chinese Restaurant
Dublin 6,53.327043,-6.252547,Diep at Home,53.325325,-6.254812,Thai Restaurant
Dublin 6,53.327043,-6.248964,Paella Guys,53.32806380402872,-6.247381937193485,Food Truck
Dublin 4,53.327043,-6.245381,Moobs - Ireland,53.32834996335583,-6.245801162855295,Food
Dublin 4,53.327043,-6.245381,Paella Guys,53.32806380402872,-6.247381937193485,Food Truck
Dublin 4,53.327043,-6.231047,Baan Thai Restaurant,53.328831514192956,-6.230289809266218,Thai Restaurant
Dublin 4,53.327043,-6.231047,Base Wood Fired Pizza,53.328868600263846,-6.230201898193268,Pizza Place
Dublin 4,53.327043,-6.231047,Kites,53.3292498537681,-6.231632591824455,Asian Restaurant
Dublin 4,53.327043,-6.231047,Bellucci's,53.328631254789364,-6.229506760826141,Italian Restaurant
Dublin 4,53.327043,-6.231047,Hemingways,53.32917909823097,-6.231068736716809,Sandwich Place
Dublin 4,53.327043,-6.231047,Girl and the Goose Restaurant,53.32875420198304,-6.230765146815748,French Restaurant
Dublin 4,53.327043,-6.231047,Al Boschetto,53.32915126228909,-6.231104535094364,Italian Restaurant
Dublin 4,53.327043,-6.227464,Bellucci's,53.328631254789364,-6.229506760826141,Italian Restaurant
Dublin 4,53.327043,-6.227464,The Brasserie Restaurant,53.32592272475035,-6.224632317451135,Breakfast Spot
Dublin 4,53.327043,-6.227464,D4 Diner,53.3261785810382,-6.226296606333279,Diner
Dublin 4,53.327043,-6.227464,The Reading Room,53.327006379703626,-6.226402519227056,Restaurant
Dublin 4,53.327043,-6.227464,Seasons Restaurant,53.32669421212802,-6.226322729902974,Breakfast Spot
Dublin 12,53.329286,-6.295547,Roma Takeaway,53.33088579738748,-6.296238899230957,Fish & Chips Shop
Dublin 12,53.329286,-6.295547,Emerald House,53.33129585520843,-6.2949299812316895,Chinese Restaurant
Dublin 12,53.329286,-6.291964,Great Wall House,53.32982965667252,-6.290507091363516,Chinese Restaurant
Dublin 12,53.329286,-6.28838,Great Wall House,53.32982965667252,-6.290507091363516,Chinese Restaurant
