Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Dublin 8,53.341785,-6.280417,Bakers Bar,53.34279796980291,-6.278916778117533,Pub
Dublin 8,53.341785,-6.280417,Thomas House,53.342998917148826,-6.276729753854887,Pub
Dublin 8,53.341785,-6.280417,The Clock,53.34292742109935,-6.2791921820120375,Pub
Dublin 8,53.341785,-6.272853,Beer Market,53.343245728556774,-6.273416811472963,Pub
Dublin 8,53.341785,-6.272853,FXB Bull and Castle,53.34340401433302,-6.270145238742394,Pub
Dublin 8,53.341785,-6.272853,The Fourth Corner,53.338924,-6.2724113,Pub
Dublin 8,53.341785,-6.272853,Darkey Kelly's,53.343936,-6.270008,Pub
Dublin 8,53.341785,-6.272853,Lord Edward Pub & Restaurant,53.343255502876765,-6.2701094322620605,Pub
Dublin 8,53.341785,-6.272853,Fallon's Pub,53.33909534288005,-6.273026433482119,Pub
Dublin 8,53.341785,-6.272853,Thomas House,53.342998917148826,-6.276729753854887,Pub
Dublin 8,53.341785,-6.272853,Radisson Blu Royal Hotel,53.3404539,-6.2691614,Hotel
Dublin 8,53.341785,-6.272853,The Liberty Belle,53.34158,-6.2747746,Pub
Dublin 2,53.341785,-6.265288,P. Mac’s,53.34124210282608,-6.2642640735837665,Pub
Dublin 2,53.341785,-6.265288,The Stag's Head,53.34386136039415,-6.26353760982456,Pub
Dublin 2,53.341785,-6.265288,The Long Hall,53.341786863588524,-6.2650783896848585,Pub
Dublin 2,53.341785,-6.265288,Grogan's,53.34223766558269,-6.262529010708942,Pub
Dublin 2,53.341785,-6.265288,The Hairy Lemon,53.341176137776024,-6.263922523044596,Pub
Dublin 2,53.341785,-6.265288,Bar with No Name / Bar No.3 / Kelly's / The Snail,53.3419357885594,-6.264289847369917,Pub
Dublin 2,53.341785,-6.265288,Hogan's Bar,53.34207529764807,-6.264643878713559,Pub
Dublin 2,53.341785,-6.265288,Peadar Kearney's,53.34425884593266,-6.265321531244699,Pub
Dublin 2,53.341785,-6.265288,Neary's,53.34077384976508,-6.261159847611721,Pub
Dublin 2,53.341785,-6.265288,The Swan Bar,53.33946679406468,-6.26566431480472,Pub
Dublin 2,53.341785,-6.265288,The Market Bar,53.342327837419155,-6.263994486940162,Pub
Dublin 2,53.341785,-6.265288,Sheehan's,53.34096987627002,-6.261840611053778,Pub
Dublin 2,53.341785,-6.265288,The Oak,53.344160595990395,-6.266992669211328,Pub
Dublin 2,53.341785,-6.265288,Bar Rua,53.340986309576664,-6.2623536185298025,Pub
Dublin 2,53.341785,-6.265288,Foggy Dew,53.344387,-6.2634788,Pub
Dublin 2,53.341785,-6.265288,The Dame Tavern,53.34378542051577,-6.263822810964331,Pub
Dublin 2,53.341785,-6.265288,Peter's Pub,53.340955659993526,-6.263359481908105,Pub
