CV_acc_max,CV_acc_mean,CV_acc_min,CV_var,KF_acc_max,KF_acc_mean,KF_acc_min,KF_var,combo,nFeatures
0.7317073170731707,0.5823461091753775,0.4634146341463415,0.006047636583882016,0.7857142857142857,0.5283972125435541,0.2682926829268293,0.020954515655161526,['Hotel'],1.0
0.7317073170731707,0.5871660859465737,0.4146341463414634,0.006805988903592371,0.7073170731707317,0.3833914053426249,0.17073170731707318,0.02781479278207416,"['Hotel', 'Museum']",2.0
0.7073170731707317,0.5679442508710802,0.4634146341463415,0.006754968495429103,0.7142857142857143,0.509233449477352,0.34146341463414637,0.011526211317364542,"['Hotel', 'Company']",2.0
0.6829268292682927,0.5462833914053427,0.40476190476190477,0.0069637882914418995,0.7857142857142857,0.5148083623693381,0.14285714285714285,0.02997927011375639,"['Hotel', 'Tourism', 'Price Area']",3.0
0.7073170731707317,0.5486062717770036,0.43902439024390244,0.005524195996066479,0.7142857142857143,0.5431475029036006,0.4146341463414634,0.009110091984443987,"['Hotel', 'Company', 'Price Area']",3.0
0.7073170731707317,0.548548199767712,0.4634146341463415,0.005569732949693855,0.7142857142857143,0.5016260162601627,0.24390243902439024,0.01576252392688188,"['Hotel', 'University', 'Company', 'Price Area']",4.0
0.7073170731707317,0.5338559814169571,0.4146341463414634,0.006848318744511486,0.7142857142857143,0.4869918699186992,0.24390243902439024,0.02428126277280692,"['Hotel', 'Tourism', 'University', 'Company', 'Price Area']",5.0
