combo,KF_acc_mean,KF_acc_max,KF_acc_min,KF_var,CV_acc_mean,CV_acc_max,CV_acc_min,CV_var,nFeatures
"['Cafe', 'Liffey']",0.24227642276422764,0.4146341463414634,0.07317073170731707,0.014543011731759925,0.49523809523809526,0.5952380952380952,0.34146341463414637,0.007803218848515018,2
"['Cafe', 'Price Area']",0.23130081300813013,0.5853658536585366,0.047619047619047616,0.024170099727378557,0.4760743321718932,0.5609756097560976,0.36585365853658536,0.004567373647852957,2
"['Pub', 'Luas']",0.3764808362369338,0.5365853658536586,0.11904761904761904,0.01584995231485416,0.5318815331010454,0.6829268292682927,0.40476190476190477,0.00494431224800053,2
"['Pub', 'Museum']",0.4616144018583044,0.6829268292682927,0.11904761904761904,0.03123197980362084,0.5627177700348432,0.6585365853658537,0.4146341463414634,0.0060969539511223905,2
"['Pub', 'Restaurant']",0.45447154471544715,0.6097560975609756,0.07142857142857142,0.024816051346177974,0.5478513356562137,0.6904761904761905,0.34146341463414637,0.011272255878357687,2
"['Pub', 'Company']",0.5307781649245065,0.8048780487804879,0.21951219512195122,0.03469401244535094,0.5359465737514519,0.6428571428571429,0.3902439024390244,0.006924965703116464,2
"['Pub', 'Liffey']",0.3976771196283391,0.6341463414634146,0.24390243902439024,0.019246237459885802,0.5384436701509873,0.6829268292682927,0.34146341463414637,0.008965468400328604,2
"['Pub', 'Price Area']",0.4419860627177701,0.7073170731707317,0.0975609756097561,0.03890976041417955,0.582288037166086,0.7142857142857143,0.4878048780487805,0.007922347404160951,2
"['Luas', 'Museum']",0.4292682926829269,0.6097560975609756,0.0975609756097561,0.01866781057058953,0.5437282229965158,0.6829268292682927,0.4146341463414634,0.004915013199410244,2
"['Luas', 'Restaurant']",0.28664343786295005,0.5853658536585366,0.07142857142857142,0.02431849360803215,0.5438443670150986,0.6585365853658537,0.4523809523809524,0.0030977977151598305,2
"['Luas', 'Company']",0.309581881533101,0.5952380952380952,0.04878048780487805,0.03858925148484934,0.5466318234610918,0.6585365853658537,0.35714285714285715,0.008132377876790216,2
"['Luas', 'Liffey']",0.3227061556329849,0.6341463414634146,0.04878048780487805,0.02299881225541972,0.5169570267131244,0.6666666666666666,0.38095238095238093,0.009499380160551232,2
"['Luas', 'Price Area']",0.3494192799070848,0.6097560975609756,0.12195121951219512,0.0349907833448668,0.556678281068525,0.6829268292682927,0.35714285714285715,0.00925356222203337,2
"['Museum', 'Restaurant']",0.27404181184668985,0.5714285714285714,0.07142857142857142,0.027665778387500152,0.46782810685249715,0.6190476190476191,0.2926829268292683,0.008982829300667324,2
"['Museum', 'Company']",0.3724157955865273,0.7073170731707317,0.04878048780487805,0.07133752112782452,0.5021486643437862,0.6190476190476191,0.3902439024390244,0.0031972687944898373,2
"['Museum', 'Liffey']",0.30505226480836234,0.5238095238095238,0.12195121951219512,0.014476053558444993,0.5120789779326365,0.6097560975609756,0.3170731707317073,0.007293655514952362,2
"['Museum', 'Price Area']",0.4238095238095238,0.6666666666666666,0.07317073170731707,0.03329500985403084,0.5168989547038327,0.6666666666666666,0.40476190476190477,0.00696853657187642,2
"['Restaurant', 'Company']",0.3253193960511034,0.6829268292682927,0.0,0.05515436632713765,0.5144018583042974,0.6190476190476191,0.4146341463414634,0.004478882967027781,2
"['Restaurant', 'Liffey']",0.3709059233449477,0.5853658536585366,0.24390243902439024,0.011187194885886136,0.5168989547038327,0.7073170731707317,0.3170731707317073,0.010672195310803281,2
"['Restaurant', 'Price Area']",0.34006968641114976,0.5238095238095238,0.047619047619047616,0.020523848643165376,0.45894308943089424,0.5853658536585366,0.36585365853658536,0.005074323403761664,2
"['Company', 'Liffey']",0.3083042973286876,0.4523809523809524,0.12195121951219512,0.012641517642155015,0.5047619047619047,0.7317073170731707,0.3170731707317073,0.014436512657809503,2
"['Company', 'Price Area']",0.19343786295005808,0.4523809523809524,0.024390243902439025,0.02066085069760603,0.5220673635307781,0.6097560975609756,0.42857142857142855,0.002340484081794527,2
"['Liffey', 'Price Area']",0.35940766550522646,0.5365853658536586,0.14634146341463414,0.01550208681529324,0.5363530778164924,0.6666666666666666,0.42857142857142855,0.0054167627788771645,2
"['Hotel', 'Tourism', 'University']",0.37973286875725903,0.7073170731707317,0.023809523809523808,0.04171475312314098,0.49727061556329855,0.6341463414634146,0.4146341463414634,0.005120457264801618,3
"['Hotel', 'Tourism', 'Cafe']",0.39616724738675957,0.8048780487804879,0.07142857142857142,0.05398705823792932,0.49941927990708485,0.6428571428571429,0.2926829268292683,0.008777371745842897,3
"['Hotel', 'Tourism', 'Pub']",0.5450058072009292,0.8571428571428571,0.17073170731707318,0.05445287871246059,0.5407665505226482,0.6666666666666666,0.4146341463414634,0.007054218078268388,3
"['Hotel', 'Tourism', 'Luas']",0.39518002322880375,0.6097560975609756,0.0975609756097561,0.019850864200528517,0.5195121951219512,0.7073170731707317,0.38095238095238093,0.011139047726963083,3
"['Hotel', 'Tourism', 'Museum']",0.40847851335656216,0.7073170731707317,0.21951219512195122,0.024728842161492792,0.5239837398373985,0.6428571428571429,0.36585365853658536,0.0066382882718822225,3
"['Hotel', 'Tourism', 'Restaurant']",0.3782229965156795,0.7142857142857143,0.14634146341463414,0.03956734329662858,0.5069105691056911,0.6666666666666666,0.3902439024390244,0.006894209795756494,3
"['Hotel', 'Tourism', 'Company']",0.5165505226480837,0.7317073170731707,0.17073170731707318,0.027161462443394964,0.5095238095238095,0.6341463414634146,0.3902439024390244,0.005473216056202374,3
"['Hotel', 'Tourism', 'Liffey']",0.33966318234610915,0.5365853658536586,0.024390243902439025,0.022131333794671946,0.4901277584204413,0.5952380952380952,0.4146341463414634,0.0037727920833215294,3
"['Hotel', 'Tourism', 'Price Area']",0.5148083623693381,0.7857142857142857,0.14285714285714285,0.02997927011375639,0.5462833914053427,0.6829268292682927,0.40476190476190477,0.0069637882914418995,3
"['Hotel', 'University', 'Cafe']",0.48077816492450653,0.9024390243902439,0.047619047619047616,0.09783349250864336,0.5290360046457607,0.6428571428571429,0.4146341463414634,0.004041973719886528,3
"['Hotel', 'University', 'Pub']",0.4738675958188153,0.7804878048780488,0.047619047619047616,0.06253593247729392,0.5724157955865273,0.6904761904761905,0.3902439024390244,0.005988097598746021,3
"['Hotel', 'University', 'Luas']",0.34140534262485484,0.5853658536585366,0.04878048780487805,0.03426265072755258,0.5511033681765389,0.7073170731707317,0.42857142857142855,0.007882212968471147,3
"['Hotel', 'University', 'Museum']",0.3718931475029036,0.7073170731707317,0.047619047619047616,0.03587698176633334,0.5677700348432057,0.6585365853658537,0.4634146341463415,0.003680325392104095,3
"['Hotel', 'University', 'Restaurant']",0.4331010452961673,0.7857142857142857,0.12195121951219512,0.048917189719433284,0.5189895470383276,0.6341463414634146,0.4146341463414634,0.006365801724219335,3
"['Hotel', 'University', 'Company']",0.4604529616724739,0.7142857142857143,0.0975609756097561,0.035508534764292395,0.5508710801393729,0.7073170731707317,0.4146341463414634,0.008188638929694422,3
"['Hotel', 'University', 'Liffey']",0.3274680603948897,0.5365853658536586,0.024390243902439025,0.021046378694249863,0.4854239256678281,0.7073170731707317,0.4146341463414634,0.0069716391414785224,3
"['Hotel', 'University', 'Price Area']",0.44721254355400697,0.7073170731707317,0.14285714285714285,0.025792500819483054,0.5437862950058072,0.6585365853658537,0.42857142857142855,0.007267782782357441,3
"['Hotel', 'Cafe', 'Pub']",0.2680023228803717,0.7073170731707317,0.024390243902439025,0.05365889068298348,0.5455865272938444,0.6904761904761905,0.3902439024390244,0.006655500788457359,3
"['Hotel', 'Cafe', 'Luas']",0.33704994192799076,0.6097560975609756,0.07317073170731707,0.03032520325203252,0.573170731707317,0.7073170731707317,0.4523809523809524,0.005569517118765014,3
"['Hotel', 'Cafe', 'Museum']",0.378281068524971,0.8333333333333334,0.07142857142857142,0.06641786756344417,0.5286875725900116,0.6666666666666666,0.3902439024390244,0.006510216222122399,3
"['Hotel', 'Cafe', 'Restaurant']",0.20464576074332172,0.5609756097560976,0.047619047619047616,0.03305310385109824,0.5432636469221835,0.6428571428571429,0.3902439024390244,0.004917657128288555,3
"['Hotel', 'Cafe', 'Company']",0.42003484320557494,0.926829268292683,0.0,0.09744105792227659,0.5286295005807201,0.6428571428571429,0.3902439024390244,0.005850775170270371,3
"['Hotel', 'Cafe', 'Liffey']",0.3469802555168409,0.8292682926829268,0.0975609756097561,0.04500434022508468,0.49256678281068533,0.5952380952380952,0.4146341463414634,0.0032201165217227096,3
"['Hotel', 'Cafe', 'Price Area']",0.314808362369338,0.8333333333333334,0.04878048780487805,0.05375757937519645,0.5096399535423926,0.5714285714285714,0.43902439024390244,0.00154475591545363,3
"['Hotel', 'Pub', 'Luas']",0.5164924506387921,0.7619047619047619,0.2926829268292683,0.027584015561409964,0.5171893147502905,0.6341463414634146,0.40476190476190477,0.004526595091734891,3
"['Hotel', 'Pub', 'Museum']",0.5765389082462253,0.8809523809523809,0.24390243902439024,0.058820524442178224,0.579732868757259,0.7073170731707317,0.3902439024390244,0.007384523708353059,3
"['Hotel', 'Pub', 'Restaurant']",0.5765389082462253,0.8571428571428571,0.2682926829268293,0.04492822947144354,0.5699767711962834,0.6666666666666666,0.36585365853658536,0.0070604535686969614,3
"['Hotel', 'Pub', 'Company']",0.5261904761904762,0.8048780487804879,0.1951219512195122,0.04293730044069978,0.5652148664343787,0.6904761904761905,0.4146341463414634,0.0066670207642843,3
"['Hotel', 'Pub', 'Liffey']",0.35911730545876897,0.7804878048780488,0.024390243902439025,0.05321926668744039,0.5315911730545877,0.7317073170731707,0.34146341463414637,0.008821090998366428,3
"['Hotel', 'Pub', 'Price Area']",0.3978513356562137,0.7619047619047619,0.0975609756097561,0.05222248189380848,0.5604529616724739,0.7317073170731707,0.3902439024390244,0.008749141734822025,3
"['Hotel', 'Luas', 'Museum']",0.4022648083623694,0.5952380952380952,0.04878048780487805,0.028889242986506518,0.5584204413472706,0.7317073170731707,0.4523809523809524,0.006525122045645542,3
"['Hotel', 'Luas', 'Restaurant']",0.4189895470383275,0.7619047619047619,0.04878048780487805,0.03942888775577651,0.5120209059233449,0.6829268292682927,0.4146341463414634,0.007641497408005444,3
"['Hotel', 'Luas', 'Company']",0.3805458768873403,0.6341463414634146,0.0975609756097561,0.02418331937177013,0.5270034843205575,0.6585365853658537,0.35714285714285715,0.007651695419393219,3
"['Hotel', 'Luas', 'Liffey']",0.38368176538908244,0.6585365853658537,0.2682926829268293,0.011157787921831436,0.5022648083623693,0.6585365853658537,0.42857142857142855,0.006115195036967794,3
"['Hotel', 'Luas', 'Price Area']",0.3570847851335656,0.6341463414634146,0.04878048780487805,0.04649419414801415,0.5438443670150988,0.6585365853658537,0.38095238095238093,0.007484561343871279,3
"['Hotel', 'Museum', 'Restaurant']",0.35876887340301983,0.7073170731707317,0.14634146341463414,0.03547321605620237,0.5555168408826946,0.6585365853658537,0.43902439024390244,0.005463233875743437,3
"['Hotel', 'Museum', 'Company']",0.4385598141695703,0.7073170731707317,0.07317073170731707,0.034832400539037744,0.5679442508710801,0.7073170731707317,0.4146341463414634,0.006992922094477291,3
"['Hotel', 'Museum', 'Liffey']",0.31771196283391406,0.5365853658536586,0.024390243902439025,0.020269387350419048,0.5022648083623693,0.5952380952380952,0.43902439024390244,0.0021483574591843477,3
"['Hotel', 'Museum', 'Price Area']",0.43914053426248556,0.7857142857142857,0.16666666666666666,0.04353004973553966,0.5560975609756099,0.6585365853658537,0.43902439024390244,0.0045641631627864315,3
"['Hotel', 'Restaurant', 'Company']",0.356910569105691,0.6097560975609756,0.14634146341463414,0.026567519333729923,0.5242160278745646,0.6341463414634146,0.43902439024390244,0.0043259296580024035,3
"['Hotel', 'Restaurant', 'Liffey']",0.33478513356562134,0.6097560975609756,0.024390243902439025,0.02470746478246266,0.4878048780487805,0.6829268292682927,0.3170731707317073,0.009279853127052925,3
"['Hotel', 'Restaurant', 'Price Area']",0.4149245063879211,0.7857142857142857,0.09523809523809523,0.03872446956176879,0.5314750290360047,0.6428571428571429,0.4146341463414634,0.005203130627622852,3
"['Hotel', 'Company', 'Liffey']",0.3276422764227642,0.4523809523809524,0.024390243902439025,0.014732808054810264,0.5145180023228804,0.7317073170731707,0.36585365853658536,0.008775483225215527,3
"['Hotel', 'Company', 'Price Area']",0.5431475029036006,0.7142857142857143,0.4146341463414634,0.009110091984443987,0.5486062717770036,0.7073170731707317,0.43902439024390244,0.005524195996066479,3
"['Hotel', 'Liffey', 'Price Area']",0.4432636469221835,0.7380952380952381,0.12195121951219512,0.03522522969132131,0.5217770034843205,0.6585365853658537,0.3902439024390244,0.005809848230388726,3
"['Tourism', 'University', 'Cafe']",0.3153890824622533,0.6341463414634146,0.17073170731707318,0.01666244784647946,0.512253193960511,0.6097560975609756,0.3902439024390244,0.0033456795369347426,3
"['Tourism', 'University', 'Pub']",0.433739837398374,0.7142857142857143,0.21951219512195122,0.019940380078265693,0.5407084785133567,0.6904761904761905,0.4146341463414634,0.007790312833441925,3
"['Tourism', 'University', 'Luas']",0.2710220673635308,0.5238095238095238,0.0975609756097561,0.01569873577033431,0.5170150987224158,0.6585365853658537,0.3902439024390244,0.009013777432448291,3
"['Tourism', 'University', 'Museum']",0.2882113821138212,0.4634146341463415,0.07317073170731707,0.014504516262186018,0.4824622531939606,0.6428571428571429,0.36585365853658536,0.007908841109317019,3
"['Tourism', 'University', 'Restaurant']",0.3600464576074332,0.7857142857142857,0.14634146341463414,0.03588425257074871,0.49953542392566774,0.6666666666666666,0.4146341463414634,0.006284578475451254,3
"['Tourism', 'University', 'Company']",0.22520325203252037,0.6428571428571429,0.023809523809523808,0.02832287227800103,0.4657375145180024,0.6341463414634146,0.3170731707317073,0.006434999143421001,3
"['Tourism', 'University', 'Liffey']",0.3074912891986063,0.5238095238095238,0.07317073170731707,0.018871396466577907,0.4708478513356562,0.6097560975609756,0.3902439024390244,0.004714071232300178,3
"['Tourism', 'University', 'Price Area']",0.26684088269454126,0.5238095238095238,0.07142857142857142,0.022835401263420298,0.5384436701509873,0.6829268292682927,0.4146341463414634,0.009543558053798558,3
"['Tourism', 'Cafe', 'Pub']",0.2922764227642277,0.7560975609756098,0.07142857142857142,0.0454979725382122,0.5142276422764228,0.6097560975609756,0.34146341463414637,0.006925694132501305,3
"['Tourism', 'Cafe', 'Luas']",0.3711382113821139,0.6585365853658537,0.12195121951219512,0.030011860584011518,0.5754936120789779,0.6585365853658537,0.5,0.0020230102749011552,3
"['Tourism', 'Cafe', 'Museum']",0.28675958188153317,0.6097560975609756,0.047619047619047616,0.02626188924905675,0.465911730545877,0.5609756097560976,0.3170731707317073,0.004713346175273601,3
"['Tourism', 'Cafe', 'Restaurant']",0.27055749128919865,0.7560975609756098,0.023809523809523808,0.05307852131532763,0.5046457607433219,0.6190476190476191,0.4146341463414634,0.004545736597236556,3
"['Tourism', 'Cafe', 'Company']",0.34320557491289194,0.8095238095238095,0.14634146341463414,0.039544070652254557,0.49483159117305464,0.5952380952380952,0.3902439024390244,0.004149379958209737,3
"['Tourism', 'Cafe', 'Liffey']",0.2470383275261324,0.4146341463414634,0.07317073170731707,0.015500923351692453,0.5072009291521488,0.5952380952380952,0.3902439024390244,0.004770214252665175,3
"['Tourism', 'Cafe', 'Price Area']",0.21399535423925667,0.3170731707317073,0.047619047619047616,0.006317860279150328,0.47340301974448307,0.5609756097560976,0.2926829268292683,0.006953317119034808,3
"['Tourism', 'Pub', 'Luas']",0.4074332171893148,0.47619047619047616,0.3170731707317073,0.003204495758247776,0.5121951219512196,0.6585365853658537,0.3902439024390244,0.0062256431424443665,3
"['Tourism', 'Pub', 'Museum']",0.4422183507549362,0.8048780487804879,0.07142857142857142,0.03952736061706063,0.5529616724738677,0.6666666666666666,0.3902439024390244,0.007695842961416175,3
"['Tourism', 'Pub', 'Restaurant']",0.43478513356562143,0.7317073170731707,0.047619047619047616,0.034950045257047896,0.5234610917537748,0.7142857142857143,0.34146341463414637,0.013124962060969535,3
"['Tourism', 'Pub', 'Company']",0.4626596980255517,0.7804878048780488,0.21951219512195122,0.03220548520816218,0.5140534262485483,0.6341463414634146,0.3902439024390244,0.007515017111345827,3
"['Tourism', 'Pub', 'Liffey']",0.40493612078977936,0.6585365853658537,0.24390243902439024,0.020492205805582198,0.48060394889663194,0.5952380952380952,0.35714285714285715,0.005189128596114234,3
"['Tourism', 'Pub', 'Price Area']",0.37218350754936125,0.7317073170731707,0.0975609756097561,0.03861285799269143,0.5408246225319397,0.6904761904761905,0.3902439024390244,0.007111767372029121,3
"['Tourism', 'Luas', 'Museum']",0.3756678281068525,0.5476190476190477,0.0975609756097561,0.020614581942235553,0.4951219512195122,0.7073170731707317,0.34146341463414637,0.009471956143155257,3
"['Tourism', 'Luas', 'Restaurant']",0.3484901277584205,0.7142857142857143,0.07317073170731707,0.04274588538568313,0.5121951219512195,0.6585365853658537,0.2926829268292683,0.013126297514841751,3
"['Tourism', 'Luas', 'Company']",0.34134727061556325,0.5714285714285714,0.04878048780487805,0.026199298279692602,0.49767711962833916,0.6097560975609756,0.3902439024390244,0.006244393454387505,3
"['Tourism', 'Luas', 'Liffey']",0.3032520325203252,0.5121951219512195,0.04878048780487805,0.016221164650670895,0.4973286875725901,0.7142857142857143,0.38095238095238093,0.008976354372802066,3
"['Tourism', 'Luas', 'Price Area']",0.30063879210220673,0.5714285714285714,0.12195121951219512,0.019229190188865552,0.4762485481997677,0.6829268292682927,0.3333333333333333,0.010735190963159011,3
"['Tourism', 'Museum', 'Restaurant']",0.3397212543554008,0.7073170731707317,0.09523809523809523,0.0312545442527596,0.45818815331010454,0.5952380952380952,0.2926829268292683,0.008546769887808389,3
"['Tourism', 'Museum', 'Company']",0.32386759581881536,0.6190476190476191,0.04878048780487805,0.030790038997950953,0.4777003484320558,0.6341463414634146,0.3170731707317073,0.009067070810080924,3
"['Tourism', 'Museum', 'Liffey']",0.312137049941928,0.5476190476190477,0.12195121951219512,0.0175787040971455,0.5094076655052264,0.6097560975609756,0.3170731707317073,0.008778774646880365,3
"['Tourism', 'Museum', 'Price Area']",0.33333333333333337,0.7142857142857143,0.04878048780487805,0.04735681304050472,0.5019744483159118,0.6428571428571429,0.36585365853658536,0.008331492025721653,3
"['Tourism', 'Restaurant', 'Company']",0.33263646922183504,0.7073170731707317,0.0,0.04694921633138681,0.4775842044134727,0.6666666666666666,0.2926829268292683,0.009827537598422274,3
"['Tourism', 'Restaurant', 'Liffey']",0.3562137049941928,0.5853658536585366,0.1951219512195122,0.014412460998676685,0.4876306620209059,0.5952380952380952,0.36585365853658536,0.005569790279784332,3
"['Tourism', 'Restaurant', 'Price Area']",0.2807200929152149,0.6666666666666666,0.04878048780487805,0.03460526546529776,0.4562137049941928,0.5853658536585366,0.34146341463414637,0.005091195312152226,3
"['Tourism', 'Company', 'Liffey']",0.2814750290360047,0.4523809523809524,0.12195121951219512,0.013533277082397502,0.47787456445993043,0.6585365853658537,0.3170731707317073,0.0117433911895117,3
"['Tourism', 'Company', 'Price Area']",0.27793263646922184,0.6666666666666666,0.07317073170731707,0.030550341889680716,0.4536585365853659,0.5238095238095238,0.2926829268292683,0.005223432224367043,3
"['Tourism', 'Liffey', 'Price Area']",0.35929152148664345,0.5365853658536586,0.14634146341463414,0.015599588437397565,0.5387921022067363,0.6666666666666666,0.42857142857142855,0.009516646634858586,3
"['University', 'Cafe', 'Pub']",0.2721254355400697,0.5853658536585366,0.07142857142857142,0.024757372312399082,0.4880371660859465,0.5853658536585366,0.36585365853658536,0.0063782221197025285,3
"['University', 'Cafe', 'Luas']",0.3273519163763067,0.6829268292682927,0.04878048780487805,0.03316148132860124,0.5367015098722415,0.6341463414634146,0.36585365853658536,0.006120546969531418,3
"['University', 'Cafe', 'Museum']",0.3314169570267132,0.7857142857142857,0.14634146341463414,0.02880277572063924,0.5195121951219512,0.6097560975609756,0.3902439024390244,0.0041347945087215916,3
"['University', 'Cafe', 'Restaurant']",0.2509872241579559,0.8292682926829268,0.023809523809523808,0.04578170590068269,0.5140534262485482,0.6190476190476191,0.34146341463414637,0.009418645903731312,3
